instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,is_transactional,stable_portion,avg_life_days,data_source,version
CURR_ACC_00000255,current_account,40703,10485.498325567447,RUB,2023-12-20,,0.0032111513637184115,CPTY_RETAIL_00255,retail,2024-12-31,True,0.6886607715094056,283,mock_generator,1.0
CURR_ACC_00000256,current_account,40817,1641372.5229351548,RUB,2024-01-31,,0.0046353280589934934,CPTY_CORPORATE_00256,corporate,2024-12-31,True,0.3745539816594163,262,mock_generator,1.0
CURR_ACC_00000257,current_account,40702,13947816.905778524,RUB,2021-01-28,,0.0014790370846433337,CPTY_GOVERNMENT_00257,government,2024-12-31,True,0.7937207358544682,303,mock_generator,1.0
CURR_ACC_00000258,current_account,40703,2845.977758446804,RUB,2020-03-10,,0.004327924656371893,CPTY_RETAIL_00258,retail,2024-12-31,True,0.5455886544835733,273,mock_generator,1.0
CURR_ACC_00000259,current_account,40817,14232430.573080886,RUB,2021-02-20,,0.0004960527653279168,CPTY_CORPORATE_00259,corporate,2024-12-31,True,0.4583991907621172,90,mock_generator,1.0
CURR_ACC_00000260,current_account,40817,269.1723150265165,CNY,2024-05-03,,2.3534926051831384e-05,CPTY_RETAIL_00260,retail,2024-12-31,True,0.5874863296949338,184,mock_generator,1.0
CURR_ACC_00000261,current_account,40817,41815.08499657471,RUB,2024-06-14,,0.002899065635814808,CPTY_RETAIL_00261,retail,2024-12-31,True,0.5939999850528355,213,mock_generator,1.0
CURR_ACC_00000262,current_account,40802,435312235.2478361,RUB,2022-05-02,,0.003968949142149556,CPTY_CORPORATE_00262,corporate,2024-12-31,True,0.48950483120334637,157,mock_generator,1.0
CURR_ACC_00000263,current_account,40802,35165.97931862343,RUB,2020-01-09,,0.004472233879410486,CPTY_RETAIL_00263,retail,2024-12-31,True,0.5075691843398646,277,mock_generator,1.0
CURR_ACC_00000264,current_account,40703,139683.19352589044,RUB,2024-04-21,,0.0025390714540262983,CPTY_RETAIL_00264,retail,2024-12-31,True,0.5400782757060066,259,mock_generator,1.0
CURR_ACC_00000265,current_account,40802,10852.389275055766,RUB,2023-07-22,,0.0023278148219746083,CPTY_RETAIL_00265,retail,2024-12-31,True,0.5573926537762384,191,mock_generator,1.0
CURR_ACC_00000266,current_account,40817,501.84098564738514,USD,2021-07-04,,0.001254917405339644,CPTY_CORPORATE_00266,corporate,2024-12-31,True,0.34628857287123516,250,mock_generator,1.0
CURR_ACC_00000267,current_account,40703,10000000.0,RUB,2024-01-09,,0.0016770990958047134,CPTY_RETAIL_00267,retail,2024-12-31,True,0.6614346909473128,292,mock_generator,1.0
CURR_ACC_00000268,current_account,40702,264062.62765462836,RUB,2023-02-18,,0.0018544242038176656,CPTY_CORPORATE_00268,corporate,2024-12-31,True,0.4810201626899311,105,mock_generator,1.0
CURR_ACC_00000269,current_account,40802,20781.71903091699,RUB,2020-10-25,,0.001436397208994874,CPTY_RETAIL_00269,retail,2024-12-31,True,0.5038819849226911,265,mock_generator,1.0
CURR_ACC_00000270,current_account,40802,1343442.6967075916,RUB,2020-02-22,,0.004263844980509202,CPTY_RETAIL_00270,retail,2024-12-31,True,0.61459278015203,310,mock_generator,1.0
CURR_ACC_00000271,current_account,40702,429827.40442218404,RUB,2024-02-17,,0.001676108814742972,CPTY_RETAIL_00271,retail,2024-12-31,True,0.5427608021789466,265,mock_generator,1.0
CURR_ACC_00000272,current_account,40817,23777.13473325805,RUB,2021-03-23,,0.004138955459692126,CPTY_CORPORATE_00272,corporate,2024-12-31,True,0.47087126022573317,153,mock_generator,1.0
CURR_ACC_00000273,current_account,40817,12308398.113535566,RUB,2023-06-07,,0.0009808106345413291,CPTY_CORPORATE_00273,corporate,2024-12-31,True,0.3256897366285649,120,mock_generator,1.0
CURR_ACC_00000274,current_account,40702,684.7612846618188,RUB,2022-08-26,,8.814472528701434e-05,CPTY_RETAIL_00274,retail,2024-12-31,True,0.5993279866934058,270,mock_generator,1.0
CURR_ACC_00000275,current_account,40802,500000000.0,RUB,2023-08-13,,0.0038733162831332147,CPTY_CORPORATE_00275,corporate,2024-12-31,True,0.35707797254171,165,mock_generator,1.0
CURR_ACC_00000276,current_account,40802,1684814.8053838916,RUB,2020-01-16,,0.0027808781049980225,CPTY_CORPORATE_00276,corporate,2024-12-31,True,0.4587610836206427,236,mock_generator,1.0
CURR_ACC_00000277,current_account,40702,122362.87552573871,RUB,2023-02-13,,0.002013229268823532,CPTY_CORPORATE_00277,corporate,2024-12-31,True,0.45987574126877606,219,mock_generator,1.0
CURR_ACC_00000278,current_account,40802,952529.5942102671,RUB,2023-08-21,,0.002580651931881432,CPTY_RETAIL_00278,retail,2024-12-31,True,0.6090409912806252,289,mock_generator,1.0
CURR_ACC_00000279,current_account,40703,191400.4210921607,RUB,2022-05-07,,0.0008254927152054182,CPTY_RETAIL_00279,retail,2024-12-31,True,0.6633729496281369,216,mock_generator,1.0
CURR_ACC_00000280,current_account,40703,56543.06583500063,RUB,2021-11-15,,0.003933215734734978,CPTY_RETAIL_00280,retail,2024-12-31,True,0.5205514399296999,342,mock_generator,1.0
CURR_ACC_00000281,current_account,40703,359401.97288239555,RUB,2023-06-15,,0.000529229322755173,CPTY_CORPORATE_00281,corporate,2024-12-31,True,0.33757268209019387,250,mock_generator,1.0
CURR_ACC_00000282,current_account,40702,21365.586243538368,CNY,2022-12-12,,0.0014837310211367905,CPTY_CORPORATE_00282,corporate,2024-12-31,True,0.3109888873496256,118,mock_generator,1.0
CURR_ACC_00000283,current_account,40802,261940.63875888084,RUB,2023-09-25,,0.002140270749551782,CPTY_RETAIL_00283,retail,2024-12-31,True,0.5411308457026132,298,mock_generator,1.0
CURR_ACC_00000284,current_account,40702,1090084.4946515497,RUB,2020-01-07,,0.0020283285639209054,CPTY_CORPORATE_00284,corporate,2024-12-31,True,0.3443639978660737,135,mock_generator,1.0
CURR_ACC_00000285,current_account,40703,3615202.8714101347,RUB,2022-12-19,,0.004803716113318429,CPTY_CORPORATE_00285,corporate,2024-12-31,True,0.40547738495809404,214,mock_generator,1.0
CURR_ACC_00000286,current_account,40702,3440204.4048583033,RUB,2024-06-30,,0.0015392892950711152,CPTY_CORPORATE_00286,corporate,2024-12-31,True,0.302910006750317,113,mock_generator,1.0
CURR_ACC_00000287,current_account,40702,8183929.479082393,RUB,2024-01-08,,0.0023712402016883836,CPTY_CORPORATE_00287,corporate,2024-12-31,True,0.4675347676878089,175,mock_generator,1.0
CURR_ACC_00000288,current_account,40702,462722.45022070623,RUB,2023-04-19,,0.002915316552434306,CPTY_RETAIL_00288,retail,2024-12-31,True,0.6769709998738618,320,mock_generator,1.0
CURR_ACC_00000289,current_account,40703,439893.2353226619,RUB,2024-01-09,,0.00030296933318726293,CPTY_GOVERNMENT_00289,government,2024-12-31,True,0.8652566590789722,219,mock_generator,1.0
CURR_ACC_00000290,current_account,40802,1017.4026346428961,EUR,2021-12-20,,0.0020319922160060284,CPTY_RETAIL_00290,retail,2024-12-31,True,0.5777089302145456,189,mock_generator,1.0
CURR_ACC_00000291,current_account,40702,358037.2812414441,RUB,2020-06-06,,7.893470762178112e-05,CPTY_CORPORATE_00291,corporate,2024-12-31,True,0.43309889867073914,139,mock_generator,1.0
CURR_ACC_00000292,current_account,40802,205249.92258341672,RUB,2020-04-18,,0.0005391440303716439,CPTY_CORPORATE_00292,corporate,2024-12-31,True,0.4560686172130378,239,mock_generator,1.0
CURR_ACC_00000293,current_account,40703,6844033.638712847,RUB,2022-07-10,,0.002730050699808735,CPTY_CORPORATE_00293,corporate,2024-12-31,True,0.47129468249281903,211,mock_generator,1.0
CURR_ACC_00000294,current_account,40703,58425.11466613733,EUR,2024-06-20,,0.0014773999169851693,CPTY_CORPORATE_00294,corporate,2024-12-31,True,0.4004719716210747,218,mock_generator,1.0
CURR_ACC_00000295,current_account,40802,1250.1248845483715,USD,2022-04-12,,0.003294876109143705,CPTY_RETAIL_00295,retail,2024-12-31,True,0.6339413863433148,286,mock_generator,1.0
CURR_ACC_00000296,current_account,40703,381137.17079338984,RUB,2020-06-04,,0.0018897172394897245,CPTY_GOVERNMENT_00296,government,2024-12-31,True,0.7399116837773048,342,mock_generator,1.0
CURR_ACC_00000297,current_account,40703,1108.356136880015,RUB,2021-05-27,,0.003054645168365332,CPTY_RETAIL_00297,retail,2024-12-31,True,0.6082158888426504,182,mock_generator,1.0
CURR_ACC_00000298,current_account,40802,223523.88384936808,RUB,2021-05-28,,0.004283682951832359,CPTY_RETAIL_00298,retail,2024-12-31,True,0.6675193427216126,221,mock_generator,1.0
CURR_ACC_00000299,current_account,40702,274449454.8150818,RUB,2021-05-19,,0.002387451016821464,CPTY_GOVERNMENT_00299,government,2024-12-31,True,0.7665267727602431,353,mock_generator,1.0
CURR_ACC_00000300,current_account,40703,10137.24823775648,RUB,2022-02-18,,0.00046069199268400585,CPTY_RETAIL_00300,retail,2024-12-31,True,0.5037780871402439,332,mock_generator,1.0
CURR_ACC_00000301,current_account,40702,3184292.577979148,RUB,2021-02-23,,0.004645690117406395,CPTY_CORPORATE_00301,corporate,2024-12-31,True,0.3397424042531752,179,mock_generator,1.0
CURR_ACC_00000302,current_account,40703,42515082.44827209,RUB,2022-06-12,,0.0007558144867814109,CPTY_CORPORATE_00302,corporate,2024-12-31,True,0.3820348559361077,134,mock_generator,1.0
CURR_ACC_00000303,current_account,40802,3658736.2443767064,RUB,2021-10-05,,0.004982653642501402,CPTY_CORPORATE_00303,corporate,2024-12-31,True,0.34256282111746217,131,mock_generator,1.0
CURR_ACC_00000304,current_account,40817,1024117.0316705517,RUB,2022-02-01,,0.001796570829332933,CPTY_CORPORATE_00304,corporate,2024-12-31,True,0.4272359197437333,106,mock_generator,1.0
CURR_ACC_00000305,current_account,40703,242889.1133195902,RUB,2023-10-14,,0.0038972471100661697,CPTY_RETAIL_00305,retail,2024-12-31,True,0.6340307489050697,290,mock_generator,1.0
CURR_ACC_00000306,current_account,40817,324.6813515700736,RUB,2020-02-05,,0.002404248962191179,CPTY_RETAIL_00306,retail,2024-12-31,True,0.5092734206914827,237,mock_generator,1.0
CURR_ACC_00000307,current_account,40802,7837602.644163639,RUB,2022-12-18,,0.0008388344374632444,CPTY_GOVERNMENT_00307,government,2024-12-31,True,0.891333004371349,323,mock_generator,1.0
CURR_ACC_00000308,current_account,40817,24822.97845489757,RUB,2023-05-25,,6.808387750109001e-05,CPTY_RETAIL_00308,retail,2024-12-31,True,0.6051420705351632,258,mock_generator,1.0
CURR_ACC_00000309,current_account,40802,32841.30664930707,RUB,2021-10-09,,0.002847290396236437,CPTY_RETAIL_00309,retail,2024-12-31,True,0.5992171499555019,194,mock_generator,1.0
CURR_ACC_00000310,current_account,40703,7527175.058172807,RUB,2023-04-12,,0.0003455184230703112,CPTY_CORPORATE_00310,corporate,2024-12-31,True,0.38878690678317657,158,mock_generator,1.0
CURR_ACC_00000311,current_account,40802,1545.3657669486352,RUB,2023-07-10,,0.00294292100376658,CPTY_RETAIL_00311,retail,2024-12-31,True,0.5243227133388509,294,mock_generator,1.0
CURR_ACC_00000312,current_account,40703,8551.120226560959,RUB,2020-01-08,,0.002651907969384879,CPTY_RETAIL_00312,retail,2024-12-31,True,0.5991460017771149,198,mock_generator,1.0
CURR_ACC_00000313,current_account,40802,1534571.0522498353,RUB,2022-07-02,,0.0019204333178631117,CPTY_CORPORATE_00313,corporate,2024-12-31,True,0.49608430642760304,128,mock_generator,1.0
CURR_ACC_00000314,current_account,40802,181774.06948419756,RUB,2021-08-18,,0.0009084528280767768,CPTY_RETAIL_00314,retail,2024-12-31,True,0.6019493832066247,363,mock_generator,1.0
CURR_ACC_00000315,current_account,40802,885.2850447263063,RUB,2022-05-24,,0.0037642218461218665,CPTY_RETAIL_00315,retail,2024-12-31,True,0.5624392027442893,191,mock_generator,1.0
CURR_ACC_00000316,current_account,40817,5134376.8003198,RUB,2023-04-21,,0.004379835990042914,CPTY_CORPORATE_00316,corporate,2024-12-31,True,0.4202227417313379,117,mock_generator,1.0
CURR_ACC_00000317,current_account,40817,38376027.57854879,RUB,2021-08-24,,0.0026715663665072705,CPTY_CORPORATE_00317,corporate,2024-12-31,True,0.43551317709537585,105,mock_generator,1.0
CURR_ACC_00000318,current_account,40703,26255.986595586935,USD,2020-05-16,,0.004744639960204305,CPTY_RETAIL_00318,retail,2024-12-31,True,0.5366290394460919,246,mock_generator,1.0
CURR_ACC_00000319,current_account,40802,745609.0109754276,RUB,2021-06-26,,0.0026763818161977563,CPTY_CORPORATE_00319,corporate,2024-12-31,True,0.4109099511236812,221,mock_generator,1.0
CURR_ACC_00000320,current_account,40817,65291.88593952311,RUB,2022-01-15,,0.0017037294166788004,CPTY_RETAIL_00320,retail,2024-12-31,True,0.5731224045041278,259,mock_generator,1.0
CURR_ACC_00000321,current_account,40703,99835.97653371979,RUB,2022-02-22,,0.004873835003727589,CPTY_RETAIL_00321,retail,2024-12-31,True,0.6016698935277542,313,mock_generator,1.0
CURR_ACC_00000322,current_account,40802,14346.243277517968,RUB,2024-02-11,,0.001527045041666058,CPTY_RETAIL_00322,retail,2024-12-31,True,0.5367545709882953,225,mock_generator,1.0
CURR_ACC_00000323,current_account,40802,162164.30514087668,RUB,2020-04-10,,0.0025055529008144754,CPTY_CORPORATE_00323,corporate,2024-12-31,True,0.45430413047795914,174,mock_generator,1.0
CURR_ACC_00000324,current_account,40703,2349178.626852517,RUB,2021-03-28,,0.0008868680574255594,CPTY_RETAIL_00324,retail,2024-12-31,True,0.6076086742408834,261,mock_generator,1.0
CURR_ACC_00000325,current_account,40802,13148.456837878335,RUB,2023-10-09,,0.002074744372265622,CPTY_RETAIL_00325,retail,2024-12-31,True,0.5571018260953681,202,mock_generator,1.0
CURR_ACC_00000326,current_account,40703,9494922.689356059,RUB,2022-11-26,,0.0038319260233042165,CPTY_CORPORATE_00326,corporate,2024-12-31,True,0.3665554789242497,90,mock_generator,1.0
CURR_ACC_00000327,current_account,40802,31423.373011223903,RUB,2024-09-03,,0.003564419291823146,CPTY_RETAIL_00327,retail,2024-12-31,True,0.6325498613797459,228,mock_generator,1.0
CURR_ACC_00000328,current_account,40817,339250.7539657664,RUB,2021-09-06,,0.004650792151092899,CPTY_RETAIL_00328,retail,2024-12-31,True,0.6348817606139973,234,mock_generator,1.0
CURR_ACC_00000329,current_account,40817,413041.58951334294,RUB,2020-05-04,,0.0032419432058763613,CPTY_RETAIL_00329,retail,2024-12-31,True,0.5413353272087388,231,mock_generator,1.0
CURR_ACC_00000330,current_account,40817,23131.010744411065,RUB,2023-08-16,,0.002766502409083621,CPTY_RETAIL_00330,retail,2024-12-31,True,0.597905248531371,209,mock_generator,1.0
CURR_ACC_00000331,current_account,40802,4603.942822962478,RUB,2024-04-01,,0.0036765372069293084,CPTY_RETAIL_00331,retail,2024-12-31,True,0.5254138388642523,225,mock_generator,1.0
CURR_ACC_00000332,current_account,40817,10875277.596457437,RUB,2023-09-23,,0.003981305629529335,CPTY_GOVERNMENT_00332,government,2024-12-31,True,0.8184507719353935,235,mock_generator,1.0
CURR_ACC_00000333,current_account,40703,268585.8374621322,RUB,2020-09-12,,0.002244255613137111,CPTY_RETAIL_00333,retail,2024-12-31,True,0.6664584706701504,227,mock_generator,1.0
CURR_ACC_00000334,current_account,40817,333388.7887318473,RUB,2024-01-10,,0.0027178880177404475,CPTY_RETAIL_00334,retail,2024-12-31,True,0.6426015360416851,264,mock_generator,1.0
CURR_ACC_00000335,current_account,40802,144.49436999799383,RUB,2021-10-14,,0.0014143315396251527,CPTY_RETAIL_00335,retail,2024-12-31,True,0.6689040724658291,222,mock_generator,1.0
CURR_ACC_00000336,current_account,40802,1072024.9038892277,RUB,2024-06-09,,0.002858167401555555,CPTY_CORPORATE_00336,corporate,2024-12-31,True,0.4688255547186367,104,mock_generator,1.0
CURR_ACC_00000337,current_account,40703,109863.52838307201,RUB,2023-05-08,,0.0031347569733890207,CPTY_RETAIL_00337,retail,2024-12-31,True,0.6374083472344387,239,mock_generator,1.0
CURR_ACC_00000338,current_account,40703,26259.820746904734,RUB,2022-01-03,,0.00386615903395316,CPTY_RETAIL_00338,retail,2024-12-31,True,0.6747954399673842,248,mock_generator,1.0
CURR_ACC_00000339,current_account,40702,446944.72555555817,RUB,2022-03-01,,0.0022870196594121845,CPTY_RETAIL_00339,retail,2024-12-31,True,0.5375486075421844,253,mock_generator,1.0
CURR_ACC_00000340,current_account,40703,1440038.876799988,RUB,2023-12-26,,0.0001694410569868915,CPTY_RETAIL_00340,retail,2024-12-31,True,0.5643490010008095,261,mock_generator,1.0
CURR_ACC_00000341,current_account,40703,1663.6066914508656,USD,2022-04-20,,0.0018758268698370218,CPTY_RETAIL_00341,retail,2024-12-31,True,0.6765033038565511,315,mock_generator,1.0
CURR_ACC_00000342,current_account,40703,251349.3938922976,RUB,2022-08-07,,0.0005842657142356167,CPTY_CORPORATE_00342,corporate,2024-12-31,True,0.4384187073910811,253,mock_generator,1.0
CURR_ACC_00000343,current_account,40817,44975.03184137901,RUB,2023-04-05,,0.0025574191020682354,CPTY_RETAIL_00343,retail,2024-12-31,True,0.6686140497185716,337,mock_generator,1.0
CURR_ACC_00000344,current_account,40703,225463636.01627085,RUB,2022-05-09,,0.00031325926880375945,CPTY_GOVERNMENT_00344,government,2024-12-31,True,0.7454792579479659,316,mock_generator,1.0
CURR_ACC_00000345,current_account,40703,16770178.745872544,RUB,2023-08-27,,0.0017276124519972934,CPTY_CORPORATE_00345,corporate,2024-12-31,True,0.3033793714233111,268,mock_generator,1.0
CURR_ACC_00000346,current_account,40817,66.65054856832592,EUR,2024-07-26,,0.0015705739698470495,CPTY_RETAIL_00346,retail,2024-12-31,True,0.6060895731349719,200,mock_generator,1.0
CURR_ACC_00000347,current_account,40702,3545122.3515442996,RUB,2022-11-28,,0.0036037649349861837,CPTY_GOVERNMENT_00347,government,2024-12-31,True,0.8677650328390998,260,mock_generator,1.0
CURR_ACC_00000348,current_account,40703,155017.02824021006,RUB,2020-08-22,,0.003238949608670166,CPTY_RETAIL_00348,retail,2024-12-31,True,0.556446483368152,358,mock_generator,1.0
CURR_ACC_00000349,current_account,40802,2507052.7869527237,RUB,2021-01-25,,0.0007688377442355921,CPTY_CORPORATE_00349,corporate,2024-12-31,True,0.31765759542067423,216,mock_generator,1.0
CURR_ACC_00000350,current_account,40817,240148.9948376126,RUB,2023-04-18,,0.0021176709120667055,CPTY_RETAIL_00350,retail,2024-12-31,True,0.6069971730774523,359,mock_generator,1.0
CURR_ACC_00000351,current_account,40703,4344.9474234920835,CNY,2022-08-24,,0.002646424092493668,CPTY_RETAIL_00351,retail,2024-12-31,True,0.5532383994930521,286,mock_generator,1.0
CURR_ACC_00000352,current_account,40802,111109.64062807435,RUB,2023-05-05,,2.160971656236077e-05,CPTY_CORPORATE_00352,corporate,2024-12-31,True,0.4972887999548337,253,mock_generator,1.0
CURR_ACC_00000353,current_account,40703,2492.5998257327715,EUR,2022-08-09,,0.0013658523947370526,CPTY_CORPORATE_00353,corporate,2024-12-31,True,0.4863636833421477,212,mock_generator,1.0
CURR_ACC_00000354,current_account,40817,194597.9806215554,EUR,2020-04-13,,0.002183230313753842,CPTY_GOVERNMENT_00354,government,2024-12-31,True,0.8454238700046943,238,mock_generator,1.0
CURR_ACC_00000355,current_account,40702,148441.7742117518,RUB,2022-08-27,,0.0022607692568568922,CPTY_RETAIL_00355,retail,2024-12-31,True,0.5636254473991985,203,mock_generator,1.0
CURR_ACC_00000356,current_account,40802,83982.78314971796,RUB,2023-09-13,,0.0007360044268440929,CPTY_RETAIL_00356,retail,2024-12-31,True,0.6271598737333224,298,mock_generator,1.0
CURR_ACC_00000357,current_account,40802,55642792.856130384,RUB,2020-05-17,,0.004682863777308106,CPTY_CORPORATE_00357,corporate,2024-12-31,True,0.42634757948565083,129,mock_generator,1.0
CURR_ACC_00000358,current_account,40703,44589.214626129076,RUB,2020-03-02,,0.0013754109736116588,CPTY_RETAIL_00358,retail,2024-12-31,True,0.5741001068052889,283,mock_generator,1.0
CURR_ACC_00000359,current_account,40802,310422.82584684377,RUB,2020-06-30,,0.00031192200739407484,CPTY_CORPORATE_00359,corporate,2024-12-31,True,0.3364089620286291,142,mock_generator,1.0
CURR_ACC_00000360,current_account,40802,6861508.439253749,RUB,2021-02-23,,0.002475210489129846,CPTY_CORPORATE_00360,corporate,2024-12-31,True,0.4396761515666756,139,mock_generator,1.0
CURR_ACC_00000361,current_account,40703,319813.6804026879,RUB,2021-10-21,,7.329852159589701e-05,CPTY_RETAIL_00361,retail,2024-12-31,True,0.6893859631522022,359,mock_generator,1.0
CURR_ACC_00000362,current_account,40817,36285.32112253132,USD,2022-03-09,,0.0008609141877537796,CPTY_CORPORATE_00362,corporate,2024-12-31,True,0.3764796990882423,156,mock_generator,1.0
CURR_ACC_00000363,current_account,40817,1147132.783572374,RUB,2024-02-24,,0.0008252345879215861,CPTY_GOVERNMENT_00363,government,2024-12-31,True,0.7787034074474893,183,mock_generator,1.0
CURR_ACC_00000364,current_account,40817,13041.121142228507,RUB,2021-01-21,,0.004707426783452235,CPTY_RETAIL_00364,retail,2024-12-31,True,0.5636935370630196,317,mock_generator,1.0
CURR_ACC_00000365,current_account,40703,2705.6473865962525,RUB,2021-04-18,,0.002883656507453032,CPTY_RETAIL_00365,retail,2024-12-31,True,0.5100541466759873,268,mock_generator,1.0
CURR_ACC_00000366,current_account,40703,3044931.0693082293,RUB,2022-01-12,,0.0005872811467431321,CPTY_CORPORATE_00366,corporate,2024-12-31,True,0.35022938762944067,107,mock_generator,1.0
CURR_ACC_00000367,current_account,40703,52446.731574759666,RUB,2021-09-24,,0.0004316081205167732,CPTY_RETAIL_00367,retail,2024-12-31,True,0.6371072240122908,231,mock_generator,1.0
CURR_ACC_00000368,current_account,40703,149508.56860102987,RUB,2022-02-14,,0.0019071597035565436,CPTY_CORPORATE_00368,corporate,2024-12-31,True,0.3824145860874339,168,mock_generator,1.0
CURR_ACC_00000369,current_account,40817,56786.439139085975,RUB,2024-05-19,,0.004119442342402132,CPTY_RETAIL_00369,retail,2024-12-31,True,0.535536438455489,202,mock_generator,1.0
CURR_ACC_00000370,current_account,40703,117.4238625420631,USD,2024-07-24,,0.0004843157165756096,CPTY_RETAIL_00370,retail,2024-12-31,True,0.5304422732343335,182,mock_generator,1.0
CURR_ACC_00000371,current_account,40817,4979.3918268112375,EUR,2020-08-14,,0.0011770508976469123,CPTY_CORPORATE_00371,corporate,2024-12-31,True,0.42654936486860506,95,mock_generator,1.0
CURR_ACC_00000372,current_account,40702,8397.257401285087,RUB,2022-02-01,,0.0028247346135178305,CPTY_RETAIL_00372,retail,2024-12-31,True,0.6795468380704686,273,mock_generator,1.0
CURR_ACC_00000373,current_account,40703,3685556.548080373,RUB,2020-12-11,,0.003821163460335697,CPTY_CORPORATE_00373,corporate,2024-12-31,True,0.4970182211092381,119,mock_generator,1.0
CURR_ACC_00000374,current_account,40702,13645805.55172865,RUB,2021-07-04,,0.004141497156054236,CPTY_GOVERNMENT_00374,government,2024-12-31,True,0.7273189537847852,285,mock_generator,1.0
CURR_ACC_00000375,current_account,40702,63881.220450297966,USD,2022-10-20,,0.003074863549183635,CPTY_CORPORATE_00375,corporate,2024-12-31,True,0.3331238895111265,122,mock_generator,1.0
CURR_ACC_00000376,current_account,40703,40805.048133479264,RUB,2021-09-21,,0.004138715283202246,CPTY_CORPORATE_00376,corporate,2024-12-31,True,0.49269219676585074,211,mock_generator,1.0
CURR_ACC_00000377,current_account,40817,309721.8538746793,RUB,2020-07-13,,0.0003231579264485979,CPTY_CORPORATE_00377,corporate,2024-12-31,True,0.3259545946782176,149,mock_generator,1.0
CURR_ACC_00000378,current_account,40802,7804.164338541365,USD,2023-07-02,,0.0025687182737400786,CPTY_CORPORATE_00378,corporate,2024-12-31,True,0.49805403787456504,151,mock_generator,1.0
CURR_ACC_00000379,current_account,40817,68530.06171720693,RUB,2021-08-17,,0.002105262158902394,CPTY_RETAIL_00379,retail,2024-12-31,True,0.6088732644726583,198,mock_generator,1.0
CURR_ACC_00000380,current_account,40703,304621.5360559664,RUB,2021-06-06,,0.0019140186895836553,CPTY_RETAIL_00380,retail,2024-12-31,True,0.6551577845047196,284,mock_generator,1.0
CURR_ACC_00000381,current_account,40702,461038.8707786465,RUB,2024-04-18,,0.001646077576410475,CPTY_CORPORATE_00381,corporate,2024-12-31,True,0.4896800963663672,235,mock_generator,1.0
CURR_ACC_00000382,current_account,40802,18532.726446094726,RUB,2021-06-29,,0.002271026154945912,CPTY_CORPORATE_00382,corporate,2024-12-31,True,0.3473959711254999,122,mock_generator,1.0
CURR_ACC_00000383,current_account,40817,3490522.801674645,RUB,2022-03-15,,0.002668216970970152,CPTY_CORPORATE_00383,corporate,2024-12-31,True,0.3480905660358645,218,mock_generator,1.0
CURR_ACC_00000384,current_account,40802,223450183.74351656,RUB,2020-04-25,,0.0006673442301735954,CPTY_CORPORATE_00384,corporate,2024-12-31,True,0.4790316183511717,168,mock_generator,1.0
CURR_ACC_00000385,current_account,40817,9458.556604225398,EUR,2023-07-06,,0.004601716138515825,CPTY_RETAIL_00385,retail,2024-12-31,True,0.6518861736062581,255,mock_generator,1.0
CURR_ACC_00000386,current_account,40703,34666.32797811025,RUB,2020-09-03,,0.003320242473915652,CPTY_RETAIL_00386,retail,2024-12-31,True,0.6799233937885961,254,mock_generator,1.0
CURR_ACC_00000387,current_account,40817,7908313.719383673,RUB,2023-03-25,,0.002088276476343072,CPTY_CORPORATE_00387,corporate,2024-12-31,True,0.3809836545648979,236,mock_generator,1.0
CURR_ACC_00000388,current_account,40702,155282.7898181959,RUB,2023-12-13,,0.004129440495132642,CPTY_RETAIL_00388,retail,2024-12-31,True,0.6666706775582957,180,mock_generator,1.0
CURR_ACC_00000389,current_account,40703,323450.8870947693,RUB,2020-12-21,,0.0026833282415151954,CPTY_CORPORATE_00389,corporate,2024-12-31,True,0.33765398534352214,145,mock_generator,1.0
CURR_ACC_00000390,current_account,40702,2625102.1555659664,RUB,2021-09-19,,0.0010715282662389564,CPTY_RETAIL_00390,retail,2024-12-31,True,0.5696690023492627,281,mock_generator,1.0
CURR_ACC_00000391,current_account,40817,381490.84448004287,RUB,2024-10-19,,0.00030556161915681445,CPTY_CORPORATE_00391,corporate,2024-12-31,True,0.40715696143115476,111,mock_generator,1.0
CURR_ACC_00000392,current_account,40703,1617.4296905138465,USD,2023-08-11,,0.0004884271837190929,CPTY_CORPORATE_00392,corporate,2024-12-31,True,0.48975205231487,104,mock_generator,1.0
CURR_ACC_00000393,current_account,40802,51575.01550672974,RUB,2022-10-07,,0.0034598604319515712,CPTY_RETAIL_00393,retail,2024-12-31,True,0.5747879009381112,222,mock_generator,1.0
CURR_ACC_00000394,current_account,40702,3948037.932320717,RUB,2023-01-12,,0.003683384762962758,CPTY_GOVERNMENT_00394,government,2024-12-31,True,0.7149266313354762,242,mock_generator,1.0
CURR_ACC_00000395,current_account,40802,16117.924496331365,EUR,2020-12-03,,0.0011024365018741673,CPTY_RETAIL_00395,retail,2024-12-31,True,0.5705268830885042,199,mock_generator,1.0
CURR_ACC_00000396,current_account,40802,501039.431553677,RUB,2023-04-17,,0.003489830800586979,CPTY_CORPORATE_00396,corporate,2024-12-31,True,0.3846988292117978,181,mock_generator,1.0
CURR_ACC_00000397,current_account,40817,19546.87817362558,RUB,2023-10-09,,0.002455093239704412,CPTY_RETAIL_00397,retail,2024-12-31,True,0.6564984521606476,304,mock_generator,1.0
CURR_ACC_00000398,current_account,40802,79852.46552025214,RUB,2022-08-07,,0.002770157039401656,CPTY_RETAIL_00398,retail,2024-12-31,True,0.6025637235576912,264,mock_generator,1.0
