instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,asset_category,is_monetary,liquidity_haircut,data_source,version
OTHER_ASSET_00000491,other_asset,60201,134383.20638076926,RUB,2024-12-26,2025-01-28,,,,2024-12-31,receivables,True,0.2578848360321491,mock_generator,1.0
OTHER_ASSET_00000492,other_asset,60101,153823.75895999337,RUB,2022-09-14,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000493,other_asset,60201,119517431.91303246,RUB,2020-01-01,,,,,2024-12-31,fixed_assets,False,0.4435505535347396,mock_generator,1.0
OTHER_ASSET_00000494,other_asset,60201,1237936.1474439343,RUB,2017-03-01,,,,,2024-12-31,other,True,0.23708910644942507,mock_generator,1.0
OTHER_ASSET_00000495,other_asset,60301,170875.24917850897,RUB,2019-10-11,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000496,other_asset,60201,1401290.4986709435,RUB,2018-12-17,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000497,other_asset,60101,100000.0,RUB,2020-04-13,,,,,2024-12-31,fixed_assets,False,0.6848991519164151,mock_generator,1.0
OTHER_ASSET_00000498,other_asset,60101,28427133.057971526,RUB,2024-11-23,2025-03-16,,,,2024-12-31,receivables,True,0.1478472041615202,mock_generator,1.0
OTHER_ASSET_00000499,other_asset,60201,100000.0,RUB,2018-01-22,,,,,2024-12-31,fixed_assets,False,0.6639665546281659,mock_generator,1.0
OTHER_ASSET_00000500,other_asset,60101,103716.08504292289,RUB,2017-08-25,,,,,2024-12-31,fixed_assets,False,0.4966176623368863,mock_generator,1.0
OTHER_ASSET_00000501,other_asset,60201,5096286.471074963,RUB,2022-02-12,,,,,2024-12-31,fixed_assets,False,0.6318005531280143,mock_generator,1.0
OTHER_ASSET_00000502,other_asset,60301,182278.53809106827,RUB,2020-01-21,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000503,other_asset,60101,34251.504616247614,RUB,2024-10-27,2025-07-10,,,,2024-12-31,receivables,True,0.19770648204652358,mock_generator,1.0
OTHER_ASSET_00000504,other_asset,60101,139420.02537804673,RUB,2020-01-04,,,,,2024-12-31,fixed_assets,False,0.6583472669917221,mock_generator,1.0
OTHER_ASSET_00000505,other_asset,60101,14444247.17893382,RUB,2015-07-22,,,,,2024-12-31,fixed_assets,False,0.6861809783145918,mock_generator,1.0
OTHER_ASSET_00000506,other_asset,60301,129753.68251364325,RUB,2015-04-19,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000507,other_asset,60201,2323532.6540774563,RUB,2024-12-23,2025-03-03,,,,2024-12-31,receivables,True,0.1929922893416651,mock_generator,1.0
OTHER_ASSET_00000508,other_asset,60301,674933.1713788415,RUB,2019-09-06,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000509,other_asset,60201,61641.600023979154,RUB,2021-04-30,,,,,2024-12-31,other,True,0.15124450059179034,mock_generator,1.0
OTHER_ASSET_00000510,other_asset,60101,387640.4352280671,RUB,2023-11-06,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000511,other_asset,60201,209054.42631218178,RUB,2017-12-22,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000512,other_asset,60301,4552510.63431893,RUB,2022-01-11,,,,,2024-12-31,fixed_assets,False,0.6647280878610731,mock_generator,1.0
OTHER_ASSET_00000513,other_asset,60201,612482.0025473485,RUB,2024-11-19,2025-02-12,,,,2024-12-31,receivables,True,0.11613423909436692,mock_generator,1.0
OTHER_ASSET_00000514,other_asset,60201,10871797.585572021,RUB,2021-08-27,,,,,2024-12-31,fixed_assets,False,0.6029874704620763,mock_generator,1.0
OTHER_ASSET_00000515,other_asset,60301,9566977.77045394,RUB,2024-12-15,2025-12-13,,,,2024-12-31,receivables,True,0.2824492893779653,mock_generator,1.0
OTHER_ASSET_00000516,other_asset,60101,2614901.9813916613,RUB,2023-06-10,,,,,2024-12-31,fixed_assets,False,0.5534764474595457,mock_generator,1.0
OTHER_ASSET_00000517,other_asset,60301,838807.3014293269,RUB,2024-12-25,2025-02-25,,,,2024-12-31,receivables,True,0.23620892747257016,mock_generator,1.0
OTHER_ASSET_00000518,other_asset,60101,169276.66751952874,RUB,2018-09-24,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000519,other_asset,60301,179184866.86047104,RUB,2022-09-04,,,,,2024-12-31,fixed_assets,False,0.6176182334295868,mock_generator,1.0
OTHER_ASSET_00000520,other_asset,60201,384489.9326985377,RUB,2021-10-14,,,,,2024-12-31,fixed_assets,False,0.6378965881561813,mock_generator,1.0
OTHER_ASSET_00000521,other_asset,60201,550900310.4365603,RUB,2020-10-22,,,,,2024-12-31,fixed_assets,False,0.5429739284468642,mock_generator,1.0
OTHER_ASSET_00000522,other_asset,60101,2887133.9887664,RUB,2019-11-18,,,,,2024-12-31,fixed_assets,False,0.46568751595112734,mock_generator,1.0
OTHER_ASSET_00000523,other_asset,60201,61635332.96157326,RUB,2021-10-18,,,,,2024-12-31,fixed_assets,False,0.5072924383847609,mock_generator,1.0
OTHER_ASSET_00000524,other_asset,60101,574991199.3327929,RUB,2023-11-09,,,,,2024-12-31,fixed_assets,False,0.6414100600008243,mock_generator,1.0
OTHER_ASSET_00000525,other_asset,60201,4683946.488157358,RUB,2016-08-24,,,,,2024-12-31,fixed_assets,False,0.5552272305308993,mock_generator,1.0
OTHER_ASSET_00000526,other_asset,60101,2407726.206261405,RUB,2024-09-29,2025-05-18,,,,2024-12-31,receivables,True,0.14623493457382883,mock_generator,1.0
OTHER_ASSET_00000527,other_asset,60201,69620662.64173995,RUB,2020-04-23,,,,,2024-12-31,fixed_assets,False,0.5265871834147009,mock_generator,1.0
OTHER_ASSET_00000528,other_asset,60201,10193094.583809907,RUB,2024-08-08,2025-07-28,,,,2024-12-31,receivables,True,0.1996171604183084,mock_generator,1.0
OTHER_ASSET_00000529,other_asset,60101,8857426.92128145,RUB,2018-06-17,,,,,2024-12-31,fixed_assets,False,0.5689375401877258,mock_generator,1.0
OTHER_ASSET_00000530,other_asset,60301,508107.0109026274,RUB,2019-10-21,,,,,2024-12-31,fixed_assets,False,0.429656325158835,mock_generator,1.0
OTHER_ASSET_00000531,other_asset,60101,7392418.11216331,RUB,2022-06-09,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000532,other_asset,60201,3828672.7594242087,RUB,2024-10-18,2025-08-22,,,,2024-12-31,receivables,True,0.19399061078994267,mock_generator,1.0
OTHER_ASSET_00000533,other_asset,60201,1806443.712792818,RUB,2018-05-29,,,,,2024-12-31,fixed_assets,False,0.41668582061412557,mock_generator,1.0
OTHER_ASSET_00000534,other_asset,60201,2366778.45903816,RUB,2023-11-13,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000535,other_asset,60301,12805.147272929078,RUB,2015-11-06,,,,,2024-12-31,other,True,0.2021977078931309,mock_generator,1.0
OTHER_ASSET_00000536,other_asset,60301,11310540.156474471,RUB,2019-08-26,,,,,2024-12-31,fixed_assets,False,0.6353317448886809,mock_generator,1.0
OTHER_ASSET_00000537,other_asset,60101,9862389.407167014,RUB,2024-12-30,2025-09-14,,,,2024-12-31,receivables,True,0.11827694067967252,mock_generator,1.0
OTHER_ASSET_00000538,other_asset,60101,38775.99066724125,RUB,2024-09-14,2025-07-23,,,,2024-12-31,receivables,True,0.18165780194392336,mock_generator,1.0
OTHER_ASSET_00000539,other_asset,60101,78730.6205557236,RUB,2024-11-26,2025-11-08,,,,2024-12-31,receivables,True,0.15987381518460364,mock_generator,1.0
OTHER_ASSET_00000540,other_asset,60101,104027.17295023565,USD,2024-12-19,2025-08-24,,,,2024-12-31,receivables,True,0.13687662505915238,mock_generator,1.0
OTHER_ASSET_00000541,other_asset,60301,40083872.83678102,RUB,2016-09-15,,,,,2024-12-31,fixed_assets,False,0.4871965140034268,mock_generator,1.0
OTHER_ASSET_00000542,other_asset,60201,1791247.6988709853,RUB,2024-12-17,2025-06-27,,,,2024-12-31,receivables,True,0.20103153587763894,mock_generator,1.0
OTHER_ASSET_00000543,other_asset,60301,440198.7111119056,RUB,2018-03-03,,,,,2024-12-31,other,True,0.15171020539489313,mock_generator,1.0
OTHER_ASSET_00000544,other_asset,60301,15690147.882422091,RUB,2017-12-19,,,,,2024-12-31,fixed_assets,False,0.530242846281519,mock_generator,1.0
OTHER_ASSET_00000545,other_asset,60301,1304928.0850148487,RUB,2019-10-03,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000546,other_asset,60101,584501.3287557956,RUB,2016-09-29,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000547,other_asset,60301,72450.0368714248,RUB,2020-06-23,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000548,other_asset,60201,2334023.4448459065,RUB,2024-12-19,2025-01-21,,,,2024-12-31,receivables,True,0.15188012728643357,mock_generator,1.0
OTHER_ASSET_00000549,other_asset,60101,3344330.8310603267,RUB,2016-03-23,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000550,other_asset,60101,50000.0,RUB,2018-08-04,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000551,other_asset,60201,27098065.210333742,RUB,2016-09-03,,,,,2024-12-31,fixed_assets,False,0.5864581807528433,mock_generator,1.0
OTHER_ASSET_00000552,other_asset,60101,39372263.230370395,RUB,2022-06-14,,,,,2024-12-31,fixed_assets,False,0.45326918511384157,mock_generator,1.0
OTHER_ASSET_00000553,other_asset,60201,41119809.22727178,RUB,2023-04-23,,,,,2024-12-31,fixed_assets,False,0.6039010284038064,mock_generator,1.0
OTHER_ASSET_00000554,other_asset,60201,4514233.5324886665,RUB,2019-05-15,,,,,2024-12-31,fixed_assets,False,0.6966941697053419,mock_generator,1.0
OTHER_ASSET_00000555,other_asset,60201,13012040.999450106,RUB,2024-12-11,2025-10-04,,,,2024-12-31,receivables,True,0.11905777916185666,mock_generator,1.0
OTHER_ASSET_00000556,other_asset,60101,14599.856676940875,EUR,2015-05-30,,,,,2024-12-31,other,True,0.18918737903027782,mock_generator,1.0
OTHER_ASSET_00000557,other_asset,60301,5484270.058211069,RUB,2016-11-05,,,,,2024-12-31,fixed_assets,False,0.47403589563176135,mock_generator,1.0
OTHER_ASSET_00000558,other_asset,60301,25076378.499019526,RUB,2018-05-20,,,,,2024-12-31,fixed_assets,False,0.5195869666503419,mock_generator,1.0
OTHER_ASSET_00000559,other_asset,60101,2952834.43097936,RUB,2018-06-23,,,,,2024-12-31,fixed_assets,False,0.5481229222008049,mock_generator,1.0
OTHER_ASSET_00000560,other_asset,60201,810384.4416867301,RUB,2022-03-10,,,,,2024-12-31,fixed_assets,False,0.5618357490356768,mock_generator,1.0
OTHER_ASSET_00000561,other_asset,60101,7232566.979189717,RUB,2018-11-05,,,,,2024-12-31,fixed_assets,False,0.41007309546363124,mock_generator,1.0
OTHER_ASSET_00000562,other_asset,60301,54712.900854416956,RUB,2015-10-19,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000563,other_asset,60301,4523373.477408913,RUB,2017-05-07,,,,,2024-12-31,fixed_assets,False,0.44514776690323904,mock_generator,1.0
OTHER_ASSET_00000564,other_asset,60101,1339.3860765966942,USD,2024-09-11,2025-06-04,,,,2024-12-31,receivables,True,0.10804490235613834,mock_generator,1.0
OTHER_ASSET_00000565,other_asset,60201,9746449.83562989,RUB,2015-07-06,,,,,2024-12-31,fixed_assets,False,0.5111029629205404,mock_generator,1.0
OTHER_ASSET_00000566,other_asset,60301,1389318.1595505408,RUB,2016-07-03,,,,,2024-12-31,other,True,0.1826265946301938,mock_generator,1.0
OTHER_ASSET_00000567,other_asset,60201,100000.0,RUB,2019-10-01,,,,,2024-12-31,fixed_assets,False,0.4523926905416741,mock_generator,1.0
OTHER_ASSET_00000568,other_asset,60301,1664958.851500662,RUB,2018-05-29,,,,,2024-12-31,other,True,0.21266838505833063,mock_generator,1.0
OTHER_ASSET_00000569,other_asset,60201,414804.1174882489,RUB,2020-01-17,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000570,other_asset,60301,5763473.179140204,RUB,2024-12-24,2025-01-25,,,,2024-12-31,receivables,True,0.1301857714965889,mock_generator,1.0
OTHER_ASSET_00000571,other_asset,60201,1431339.4530241454,RUB,2021-12-30,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000572,other_asset,60201,8158812.016155488,RUB,2015-05-14,,,,,2024-12-31,fixed_assets,False,0.4614782203008786,mock_generator,1.0
OTHER_ASSET_00000573,other_asset,60301,57414296.762857206,RUB,2015-07-21,,,,,2024-12-31,fixed_assets,False,0.4821850367666561,mock_generator,1.0
OTHER_ASSET_00000574,other_asset,60101,128650.91946034001,RUB,2020-12-11,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000575,other_asset,60201,3455182.772775677,RUB,2016-10-28,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000576,other_asset,60301,29030172.23601025,RUB,2024-12-19,2025-04-18,,,,2024-12-31,receivables,True,0.299120306551343,mock_generator,1.0
OTHER_ASSET_00000577,other_asset,60101,8691092.19779966,RUB,2020-01-03,,,,,2024-12-31,fixed_assets,False,0.5810343183951592,mock_generator,1.0
OTHER_ASSET_00000578,other_asset,60301,1320874.228814511,RUB,2024-12-09,2025-03-25,,,,2024-12-31,receivables,True,0.22180153262223254,mock_generator,1.0
OTHER_ASSET_00000579,other_asset,60101,5259558.782797083,RUB,2020-10-09,,,,,2024-12-31,fixed_assets,False,0.5585061971734195,mock_generator,1.0
OTHER_ASSET_00000580,other_asset,60201,626175.8818167099,RUB,2024-12-31,2025-02-12,,,,2024-12-31,receivables,True,0.19866183825559808,mock_generator,1.0
OTHER_ASSET_00000581,other_asset,60201,239522.93026326824,RUB,2019-01-16,,,,,2024-12-31,other,True,0.11488394654774775,mock_generator,1.0
OTHER_ASSET_00000582,other_asset,60101,398573.9061427887,RUB,2022-10-08,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000583,other_asset,60201,1127487.8649642589,RUB,2024-08-23,2025-06-13,,,,2024-12-31,receivables,True,0.22676338075350289,mock_generator,1.0
OTHER_ASSET_00000584,other_asset,60101,7196.13668632843,USD,2023-05-09,,,,,2024-12-31,other,True,0.2520959415990681,mock_generator,1.0
OTHER_ASSET_00000585,other_asset,60201,36314957.37116922,RUB,2016-11-27,,,,,2024-12-31,fixed_assets,False,0.40476881969477985,mock_generator,1.0
OTHER_ASSET_00000586,other_asset,60201,946028.8468216137,RUB,2024-12-08,2025-02-23,,,,2024-12-31,receivables,True,0.11786113031819248,mock_generator,1.0
OTHER_ASSET_00000587,other_asset,60101,3342127.6418322097,RUB,2022-06-03,,,,,2024-12-31,fixed_assets,False,0.4832462712383321,mock_generator,1.0
OTHER_ASSET_00000588,other_asset,60301,71535.683725176,RUB,2024-12-18,2025-11-09,,,,2024-12-31,receivables,True,0.25697718288320215,mock_generator,1.0
OTHER_ASSET_00000589,other_asset,60201,353338.36525540875,RUB,2024-12-25,2025-04-09,,,,2024-12-31,receivables,True,0.15875638257812572,mock_generator,1.0
OTHER_ASSET_00000590,other_asset,60101,2402.220564839072,USD,2024-10-08,2025-05-25,,,,2024-12-31,receivables,True,0.23587232046690906,mock_generator,1.0
OTHER_ASSET_00000591,other_asset,60301,1237272.7835995941,RUB,2022-09-13,,,,,2024-12-31,fixed_assets,False,0.5986963687594901,mock_generator,1.0
OTHER_ASSET_00000592,other_asset,60301,2744886.623831021,RUB,2016-03-17,,,,,2024-12-31,fixed_assets,False,0.5038406656051225,mock_generator,1.0
OTHER_ASSET_00000593,other_asset,60301,9831546.458253823,RUB,2024-11-27,2025-02-06,,,,2024-12-31,receivables,True,0.289545770429091,mock_generator,1.0
OTHER_ASSET_00000594,other_asset,60101,580241.0820370609,RUB,2024-12-27,2025-04-11,,,,2024-12-31,receivables,True,0.18179112502868675,mock_generator,1.0
OTHER_ASSET_00000595,other_asset,60201,1231854.1019951045,RUB,2024-11-18,2025-08-08,,,,2024-12-31,receivables,True,0.26757551055625184,mock_generator,1.0
OTHER_ASSET_00000596,other_asset,60101,5362505.828848907,RUB,2018-02-10,,,,,2024-12-31,fixed_assets,False,0.44494678299294177,mock_generator,1.0
OTHER_ASSET_00000597,other_asset,60201,1427417.7212611616,RUB,2016-01-21,,,,,2024-12-31,fixed_assets,False,0.5624022517562833,mock_generator,1.0
OTHER_ASSET_00000598,other_asset,60301,337053.6289855546,RUB,2017-09-05,,,,,2024-12-31,fixed_assets,False,0.5110173788561849,mock_generator,1.0
OTHER_ASSET_00000599,other_asset,60101,223563.5386841855,RUB,2024-12-14,2025-07-03,,,,2024-12-31,receivables,True,0.2927422335008536,mock_generator,1.0
OTHER_ASSET_00000600,other_asset,60201,25549.453495832317,RUB,2024-12-14,2025-03-13,,,,2024-12-31,receivables,True,0.10093879812506297,mock_generator,1.0
OTHER_ASSET_00000601,other_asset,60201,782361.2782790739,RUB,2024-12-22,2025-09-02,,,,2024-12-31,receivables,True,0.21593092241140255,mock_generator,1.0
OTHER_ASSET_00000602,other_asset,60301,514732.02502725046,RUB,2017-06-03,,,,,2024-12-31,fixed_assets,False,0.5029278703496414,mock_generator,1.0
OTHER_ASSET_00000603,other_asset,60101,921861.6089174377,RUB,2020-11-15,,,,,2024-12-31,fixed_assets,False,0.4528384673446135,mock_generator,1.0
OTHER_ASSET_00000604,other_asset,60301,3919303.371577394,RUB,2019-09-26,,,,,2024-12-31,fixed_assets,False,0.5674669012420784,mock_generator,1.0
OTHER_ASSET_00000605,other_asset,60201,353749.2657485568,RUB,2023-05-23,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000606,other_asset,60101,1221054.0195262462,RUB,2024-11-05,2025-03-15,,,,2024-12-31,receivables,True,0.1632204601771789,mock_generator,1.0
OTHER_ASSET_00000607,other_asset,60301,15072099.76797787,RUB,2023-04-13,,,,,2024-12-31,fixed_assets,False,0.5215495276519369,mock_generator,1.0
OTHER_ASSET_00000608,other_asset,60201,5156709.524395821,RUB,2022-10-20,,,,,2024-12-31,other,True,0.21728974277802693,mock_generator,1.0
OTHER_ASSET_00000609,other_asset,60201,472083.8682230819,RUB,2017-08-25,,,,,2024-12-31,fixed_assets,False,0.45562362243566107,mock_generator,1.0
OTHER_ASSET_00000610,other_asset,60301,96385306.00467087,RUB,2018-09-07,,,,,2024-12-31,fixed_assets,False,0.4247911357355688,mock_generator,1.0
OTHER_ASSET_00000611,other_asset,60301,278732.24564577604,RUB,2017-10-15,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000612,other_asset,60201,7564046.639309557,RUB,2017-01-15,,,,,2024-12-31,fixed_assets,False,0.5708964340538395,mock_generator,1.0
OTHER_ASSET_00000613,other_asset,60201,151770188.96102387,RUB,2024-09-08,2025-06-14,,,,2024-12-31,receivables,True,0.17078238481288496,mock_generator,1.0
OTHER_ASSET_00000614,other_asset,60301,604890.849874656,RUB,2019-01-19,,,,,2024-12-31,fixed_assets,False,0.665358347965445,mock_generator,1.0
OTHER_ASSET_00000615,other_asset,60301,129681882.72635236,RUB,2023-04-17,,,,,2024-12-31,fixed_assets,False,0.49410905028104424,mock_generator,1.0
OTHER_ASSET_00000616,other_asset,60301,1650654.9013731964,RUB,2023-02-02,,,,,2024-12-31,fixed_assets,False,0.4034504176422807,mock_generator,1.0
OTHER_ASSET_00000617,other_asset,60101,5196805.384621643,RUB,2020-07-11,,,,,2024-12-31,fixed_assets,False,0.5814126336934492,mock_generator,1.0
OTHER_ASSET_00000618,other_asset,60201,85816.76919968464,USD,2024-09-10,2025-07-14,,,,2024-12-31,receivables,True,0.24620612249230353,mock_generator,1.0
OTHER_ASSET_00000619,other_asset,60301,15754126.185843576,RUB,2024-09-01,2025-07-13,,,,2024-12-31,receivables,True,0.29880174713864416,mock_generator,1.0
OTHER_ASSET_00000620,other_asset,60301,498673.9241766088,RUB,2022-10-04,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000621,other_asset,60301,1947544.6082805644,RUB,2024-12-24,2025-03-12,,,,2024-12-31,receivables,True,0.21653621104958695,mock_generator,1.0
OTHER_ASSET_00000622,other_asset,60101,6067496.874383863,RUB,2021-02-04,,,,,2024-12-31,other,True,0.1274656387170358,mock_generator,1.0
OTHER_ASSET_00000623,other_asset,60101,4775876.473888503,RUB,2024-12-18,2025-03-04,,,,2024-12-31,receivables,True,0.10232515413557278,mock_generator,1.0
OTHER_ASSET_00000624,other_asset,60101,409161.89027518913,RUB,2015-06-19,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000625,other_asset,60301,834958.1070440346,RUB,2024-11-10,2025-05-19,,,,2024-12-31,receivables,True,0.25557249057664,mock_generator,1.0
OTHER_ASSET_00000626,other_asset,60301,8099.037134913121,EUR,2016-02-16,,,,,2024-12-31,other,True,0.2553028294201949,mock_generator,1.0
OTHER_ASSET_00000627,other_asset,60101,48096.00416746799,RUB,2024-12-10,2025-07-11,,,,2024-12-31,receivables,True,0.11123021376450073,mock_generator,1.0
OTHER_ASSET_00000628,other_asset,60101,2868744.8393931226,RUB,2024-12-03,2025-09-01,,,,2024-12-31,receivables,True,0.2809340816156778,mock_generator,1.0
OTHER_ASSET_00000629,other_asset,60101,8542181.808485797,RUB,2019-01-24,,,,,2024-12-31,fixed_assets,False,0.6043186544958767,mock_generator,1.0
OTHER_ASSET_00000630,other_asset,60301,93386.30130055256,RUB,2019-12-30,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000631,other_asset,60101,225428.86325207324,RUB,2016-08-17,,,,,2024-12-31,fixed_assets,False,0.5581876999991006,mock_generator,1.0
OTHER_ASSET_00000632,other_asset,60201,176739.56249421177,RUB,2020-12-30,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000633,other_asset,60101,1692991.0208106807,RUB,2022-12-07,,,,,2024-12-31,fixed_assets,False,0.5968905425207693,mock_generator,1.0
OTHER_ASSET_00000634,other_asset,60101,859732.0506496214,RUB,2019-08-03,,,,,2024-12-31,other,True,0.22757847958846428,mock_generator,1.0
OTHER_ASSET_00000635,other_asset,60201,1400801.8376141314,RUB,2017-01-18,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000636,other_asset,60301,448964.53712949,RUB,2023-09-15,,,,,2024-12-31,fixed_assets,False,0.595831707404938,mock_generator,1.0
OTHER_ASSET_00000637,other_asset,60201,50000.0,RUB,2022-01-31,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000638,other_asset,60301,3617595.187941494,RUB,2017-10-13,,,,,2024-12-31,fixed_assets,False,0.5653150574696538,mock_generator,1.0
OTHER_ASSET_00000639,other_asset,60301,7132.837986777331,EUR,2024-11-12,2025-06-23,,,,2024-12-31,receivables,True,0.17975055780234,mock_generator,1.0
OTHER_ASSET_00000640,other_asset,60301,100000.0,RUB,2017-11-15,,,,,2024-12-31,fixed_assets,False,0.4536698762150006,mock_generator,1.0
OTHER_ASSET_00000641,other_asset,60101,23479.952150687084,RUB,2024-12-19,2025-03-14,,,,2024-12-31,receivables,True,0.20610789942743368,mock_generator,1.0
OTHER_ASSET_00000642,other_asset,60201,54449695.94765747,RUB,2019-02-18,,,,,2024-12-31,fixed_assets,False,0.5590827122334738,mock_generator,1.0
OTHER_ASSET_00000643,other_asset,60301,691589.2030338815,RUB,2024-12-18,2025-02-27,,,,2024-12-31,receivables,True,0.23758214517698775,mock_generator,1.0
OTHER_ASSET_00000644,other_asset,60201,14719329.5640967,RUB,2016-06-18,,,,,2024-12-31,fixed_assets,False,0.4992404367443949,mock_generator,1.0
OTHER_ASSET_00000645,other_asset,60201,3836317.199039708,RUB,2022-12-06,,,,,2024-12-31,fixed_assets,False,0.4586849676551688,mock_generator,1.0
OTHER_ASSET_00000646,other_asset,60201,36024.72412668465,USD,2024-12-27,2025-07-15,,,,2024-12-31,receivables,True,0.20804611693917116,mock_generator,1.0
OTHER_ASSET_00000647,other_asset,60101,234040.21054650328,RUB,2017-09-21,,,,,2024-12-31,fixed_assets,False,0.6761200909922906,mock_generator,1.0
OTHER_ASSET_00000648,other_asset,60201,171374.36305191403,RUB,2024-12-02,2025-07-05,,,,2024-12-31,receivables,True,0.1068938812700055,mock_generator,1.0
OTHER_ASSET_00000649,other_asset,60301,1075322.2875586997,RUB,2024-10-30,2025-03-06,,,,2024-12-31,receivables,True,0.2149587096698689,mock_generator,1.0
OTHER_ASSET_00000650,other_asset,60101,3347152.71119178,RUB,2017-01-02,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000651,other_asset,60201,1479947.6050316102,RUB,2017-10-08,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000652,other_asset,60301,21072400.40500826,RUB,2018-02-21,,,,,2024-12-31,fixed_assets,False,0.5316233917760683,mock_generator,1.0
OTHER_ASSET_00000653,other_asset,60201,4844027.673039366,RUB,2020-05-21,,,,,2024-12-31,fixed_assets,False,0.41225706129956424,mock_generator,1.0
OTHER_ASSET_00000654,other_asset,60201,8340487.056929331,RUB,2021-04-22,,,,,2024-12-31,fixed_assets,False,0.48465065692496145,mock_generator,1.0
OTHER_ASSET_00000655,other_asset,60101,298752.3141316901,RUB,2015-04-17,,,,,2024-12-31,fixed_assets,False,0.4317664020505746,mock_generator,1.0
OTHER_ASSET_00000656,other_asset,60201,452794.0326903596,RUB,2024-10-02,2025-07-06,,,,2024-12-31,receivables,True,0.1163830636299575,mock_generator,1.0
OTHER_ASSET_00000657,other_asset,60101,1368636.9391051214,RUB,2021-06-21,,,,,2024-12-31,fixed_assets,False,0.6959293497880845,mock_generator,1.0
OTHER_ASSET_00000658,other_asset,60101,640592.797892908,RUB,2022-08-26,,,,,2024-12-31,intangible,False,1.0,mock_generator,1.0
OTHER_ASSET_00000659,other_asset,60201,8231077.178426674,RUB,2016-05-19,,,,,2024-12-31,other,True,0.24846670660002293,mock_generator,1.0
OTHER_ASSET_00000660,other_asset,60301,1899390.9156762825,RUB,2024-11-24,2025-05-21,,,,2024-12-31,receivables,True,0.2954582473937466,mock_generator,1.0
OTHER_ASSET_00000661,other_asset,60101,14341193.892101908,RUB,2021-10-30,,,,,2024-12-31,fixed_assets,False,0.43440390701820497,mock_generator,1.0
OTHER_ASSET_00000662,other_asset,60101,1514741.3465097502,RUB,2024-12-13,2025-01-21,,,,2024-12-31,receivables,True,0.2613245525548467,mock_generator,1.0
OTHER_ASSET_00000663,other_asset,60201,127045.81572170583,RUB,2015-11-20,,,,,2024-12-31,fixed_assets,False,0.5540338081979543,mock_generator,1.0
OTHER_ASSET_00000664,other_asset,60301,153475612.4374907,RUB,2024-12-30,2025-05-10,,,,2024-12-31,receivables,True,0.2773008077138215,mock_generator,1.0
OTHER_ASSET_00000665,other_asset,60301,2518.950307279215,USD,2024-12-27,2025-12-16,,,,2024-12-31,receivables,True,0.12581624924025486,mock_generator,1.0
OTHER_ASSET_00000666,other_asset,60301,10714177.087004477,RUB,2017-07-15,,,,,2024-12-31,fixed_assets,False,0.5593164489220632,mock_generator,1.0
