instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,repo_rate,collateral_type,collateral_value,haircut,data_source,version
RREPO_00001054,reverse_repo,50401,14674703.04113768,RUB,2024-12-28,2025-01-11,0.15396249211037955,RREPO_CPTY_014,bank,2024-12-31,0.15396249211037955,OFZ,15361297.996569755,0.046787655839258785,mock_generator,1.0
RREPO_00001055,reverse_repo,50402,138846467.28421378,RUB,2024-12-31,2025-01-01,0.15788659272583827,RREPO_CPTY_015,bank,2024-12-31,0.15788659272583827,OFZ,149854292.453267,0.07928055631779665,mock_generator,1.0
RREPO_00001056,reverse_repo,50401,20666090.47085457,RUB,2024-12-31,2025-01-01,0.15614811524697764,RREPO_CPTY_016,bank,2024-12-31,0.15614811524697764,CBR_Bonds,21291099.017995685,0.030243192248798473,mock_generator,1.0
RREPO_00001057,reverse_repo,50401,51228575.84771979,RUB,2024-12-29,2025-01-05,0.15870881250711394,RREPO_CPTY_017,bank,2024-12-31,0.15870881250711394,Corporate_Bonds,54669936.21813675,0.06717657700746209,mock_generator,1.0
RREPO_00001058,reverse_repo,50401,36820010.07324327,RUB,2024-12-31,2025-01-01,0.1543019663029272,RREPO_CPTY_018,bank,2024-12-31,0.1543019663029272,CBR_Bonds,37804550.67938488,0.026739281281649305,mock_generator,1.0
RREPO_00001059,reverse_repo,50401,6145157.377790576,RUB,2024-12-30,2025-01-01,0.151496620430386,RREPO_CPTY_019,bank,2024-12-31,0.151496620430386,OFZ,6635824.746939557,0.07984618439916912,mock_generator,1.0
RREPO_00001060,reverse_repo,50401,62799423.3457044,RUB,2024-12-31,2025-01-01,0.156415876443671,RREPO_CPTY_020,bank,2024-12-31,0.156415876443671,OFZ,67755309.4450678,0.07891610838656506,mock_generator,1.0
RREPO_00001061,reverse_repo,50402,5000000.0,RUB,2024-12-27,2025-01-03,0.15610876812422297,RREPO_CPTY_021,bank,2024-12-31,0.15610876812422297,CBR_Bonds,5261808.798316242,0.0523617596632484,mock_generator,1.0
RREPO_00001062,reverse_repo,50401,21078615.09288676,RUB,2024-12-28,2025-01-04,0.15630616854491622,RREPO_CPTY_022,bank,2024-12-31,0.15630616854491622,OFZ,22047407.507424824,0.04596091395326041,mock_generator,1.0
RREPO_00001063,reverse_repo,50402,112638822.34172143,RUB,2024-12-27,2025-01-03,0.1595355303795844,RREPO_CPTY_023,bank,2024-12-31,0.1595355303795844,OFZ,117906003.79486945,0.046761687876747844,mock_generator,1.0
RREPO_00001064,reverse_repo,50401,5000000.0,RUB,2024-12-31,2025-01-02,0.15531094226150435,RREPO_CPTY_024,bank,2024-12-31,0.15531094226150435,OFZ,5148847.54326457,0.029769508652914053,mock_generator,1.0
RREPO_00001065,reverse_repo,50401,13746220.831246698,RUB,2024-12-31,2025-01-01,0.1550145724061715,RREPO_CPTY_025,bank,2024-12-31,0.1550145724061715,CBR_Bonds,13899345.55626989,0.011139405288406418,mock_generator,1.0
RREPO_00001066,reverse_repo,50401,481872387.27326447,RUB,2024-12-25,2025-01-08,0.15999984828507613,RREPO_CPTY_026,bank,2024-12-31,0.15999984828507613,Corporate_Bonds,544684293.8278115,0.13034966977455603,mock_generator,1.0
RREPO_00001067,reverse_repo,50401,15214373.849983893,RUB,2024-12-31,2025-01-02,0.15213371234961484,RREPO_CPTY_027,bank,2024-12-31,0.15213371234961484,OFZ,15484598.442747049,0.01776113794939006,mock_generator,1.0
RREPO_00001068,reverse_repo,50401,5000000.0,RUB,2024-12-31,2025-01-01,0.15788689957075822,RREPO_CPTY_028,bank,2024-12-31,0.15788689957075822,Corporate_Bonds,5356854.620486794,0.07137092409735869,mock_generator,1.0
RREPO_00001069,reverse_repo,50402,5000000.0,RUB,2024-12-31,2025-01-01,0.15862164341578644,RREPO_CPTY_029,bank,2024-12-31,0.15862164341578644,OFZ,5077631.268466663,0.015526253693332484,mock_generator,1.0
RREPO_00001070,reverse_repo,50401,27871984.637779042,RUB,2024-12-30,2025-01-29,0.15081085696565033,RREPO_CPTY_030,bank,2024-12-31,0.15081085696565033,OFZ,30023347.212851662,0.07718727614956263,mock_generator,1.0
RREPO_00001071,reverse_repo,50401,57770200.43117148,RUB,2024-12-30,2025-01-29,0.15956751540846306,RREPO_CPTY_031,bank,2024-12-31,0.15956751540846306,Corporate_Bonds,63108309.25066669,0.09240246320168387,mock_generator,1.0
RREPO_00001072,reverse_repo,50401,58823.529411764706,USD,2024-12-31,2025-01-14,0.04691868882873226,RREPO_CPTY_032,bank,2024-12-31,0.04691868882873226,OFZ,59026.51553312167,0.00345076406306827,mock_generator,1.0
RREPO_00001073,reverse_repo,50401,5000000.0,RUB,2024-12-27,2025-01-03,0.15705616891409757,RREPO_CPTY_033,bank,2024-12-31,0.15705616891409757,CBR_Bonds,5000870.035665071,0.0001740071330141557,mock_generator,1.0
RREPO_00001074,reverse_repo,50402,8099950.005008094,RUB,2024-12-30,2025-01-01,0.15246590226997375,RREPO_CPTY_034,bank,2024-12-31,0.15246590226997375,Corporate_Bonds,8650097.623817848,0.06791987832882969,mock_generator,1.0
RREPO_00001075,reverse_repo,50401,6691305.607808781,RUB,2024-12-27,2025-01-10,0.15890606038770533,RREPO_CPTY_035,bank,2024-12-31,0.15890606038770533,Corporate_Bonds,7407378.306985547,0.10701539298117035,mock_generator,1.0
RREPO_00001076,reverse_repo,50402,39666834.779669166,RUB,2024-12-31,2025-01-14,0.15995956464412006,RREPO_CPTY_036,bank,2024-12-31,0.15995956464412006,OFZ,42193644.09098633,0.06370080510210645,mock_generator,1.0
RREPO_00001077,reverse_repo,50402,50276781.94288662,RUB,2024-12-31,2025-01-01,0.15798509462861668,RREPO_CPTY_037,bank,2024-12-31,0.15798509462861668,CBR_Bonds,52020890.736448444,0.03469014376343933,mock_generator,1.0
RREPO_00001078,reverse_repo,50401,39164134.04189766,RUB,2024-12-27,2025-01-03,0.15485551775020356,RREPO_CPTY_038,bank,2024-12-31,0.15485551775020356,OFZ,40765828.55497532,0.04089697250459235,mock_generator,1.0
RREPO_00001079,reverse_repo,50402,5000000.0,RUB,2024-12-27,2025-01-10,0.1504620454635611,RREPO_CPTY_039,bank,2024-12-31,0.1504620454635611,CBR_Bonds,5293164.083978558,0.05863281679571161,mock_generator,1.0
RREPO_00001080,reverse_repo,50402,25005472.852585524,RUB,2024-12-27,2025-01-10,0.15998859495171255,RREPO_CPTY_000,bank,2024-12-31,0.15998859495171255,Corporate_Bonds,28308403.68704144,0.1320883173826643,mock_generator,1.0
RREPO_00001081,reverse_repo,50402,22475727.691917416,RUB,2024-12-26,2025-01-02,0.15916406767699923,RREPO_CPTY_001,bank,2024-12-31,0.15916406767699923,OFZ,23890774.917896047,0.06295890595290946,mock_generator,1.0
RREPO_00001082,reverse_repo,50401,147530.06006946776,USD,2024-12-31,2025-01-01,0.04706907853010392,RREPO_CPTY_002,bank,2024-12-31,0.04706907853010392,OFZ,149954.5650335445,0.016433972594704454,mock_generator,1.0
RREPO_00001083,reverse_repo,50401,177040487.31910428,RUB,2024-12-28,2025-01-04,0.15534933094815423,RREPO_CPTY_003,bank,2024-12-31,0.15534933094815423,CBR_Bonds,188900089.52126965,0.066988079290525,mock_generator,1.0
RREPO_00001084,reverse_repo,50401,21418778.2284735,RUB,2024-12-31,2025-01-02,0.15359112831487812,RREPO_CPTY_004,bank,2024-12-31,0.15359112831487812,Corporate_Bonds,22912509.012957085,0.06973930858940683,mock_generator,1.0
RREPO_00001085,reverse_repo,50402,383182.77451720554,USD,2024-12-27,2025-01-26,0.04534755244033526,RREPO_CPTY_005,bank,2024-12-31,0.04534755244033526,OFZ,391341.43130269763,0.02129181510252309,mock_generator,1.0
RREPO_00001086,reverse_repo,50402,23781235.164224654,RUB,2024-12-31,2025-01-07,0.15031601135559478,RREPO_CPTY_006,bank,2024-12-31,0.15031601135559478,CBR_Bonds,25099377.420710213,0.05542782985757243,mock_generator,1.0
RREPO_00001087,reverse_repo,50401,34528880.66830094,RUB,2024-12-27,2025-01-10,0.15085219367042657,RREPO_CPTY_007,bank,2024-12-31,0.15085219367042657,OFZ,36086923.81940625,0.04512289772936835,mock_generator,1.0
RREPO_00001088,reverse_repo,50402,96234870.03326222,RUB,2024-12-31,2025-01-02,0.15534397578859951,RREPO_CPTY_008,bank,2024-12-31,0.15534397578859951,OFZ,96647324.70691268,0.0042859170850223375,mock_generator,1.0
RREPO_00001089,reverse_repo,50402,5000000.0,RUB,2024-12-31,2025-01-01,0.15455329109327715,RREPO_CPTY_009,bank,2024-12-31,0.15455329109327715,OFZ,5192907.328048991,0.038581465609798346,mock_generator,1.0
RREPO_00001090,reverse_repo,50401,484642.49145858665,USD,2024-12-31,2025-01-01,0.0506003894108346,RREPO_CPTY_010,bank,2024-12-31,0.0506003894108346,OFZ,514778.1265506963,0.062181165752538556,mock_generator,1.0
RREPO_00001091,reverse_repo,50402,5000000.0,RUB,2024-12-28,2025-01-11,0.15706771383300616,RREPO_CPTY_011,bank,2024-12-31,0.15706771383300616,OFZ,5367088.029113805,0.07341760582276098,mock_generator,1.0
RREPO_00001092,reverse_repo,50402,1138677014.270602,RUB,2024-12-31,2025-01-01,0.15081938530398414,RREPO_CPTY_012,bank,2024-12-31,0.15081938530398414,CBR_Bonds,1184240280.9319093,0.040014214821481695,mock_generator,1.0
RREPO_00001093,reverse_repo,50402,113229035.74732745,RUB,2024-12-31,2025-01-30,0.15825496728699007,RREPO_CPTY_013,bank,2024-12-31,0.15825496728699007,Corporate_Bonds,128701490.23962349,0.13664741018216464,mock_generator,1.0
RREPO_00001094,reverse_repo,50401,411520.03304504615,USD,2024-12-31,2025-01-01,0.053276322941207044,RREPO_CPTY_014,bank,2024-12-31,0.053276322941207044,OFZ,419738.5955133463,0.019971233010181316,mock_generator,1.0
RREPO_00001095,reverse_repo,50401,73250413.17570889,RUB,2024-12-31,2025-01-01,0.15337228116385163,RREPO_CPTY_015,bank,2024-12-31,0.15337228116385163,Corporate_Bonds,80171575.10330738,0.09448631929210274,mock_generator,1.0
RREPO_00001096,reverse_repo,50401,649017494.0573949,RUB,2024-12-31,2025-01-02,0.15778524520017276,RREPO_CPTY_016,bank,2024-12-31,0.15778524520017276,CBR_Bonds,662072017.4011822,0.020114285767823866,mock_generator,1.0
RREPO_00001097,reverse_repo,50402,16654891.609105596,RUB,2024-12-30,2025-01-01,0.15180485413459233,RREPO_CPTY_017,bank,2024-12-31,0.15180485413459233,OFZ,17756790.61887072,0.06616068333718188,mock_generator,1.0
RREPO_00001098,reverse_repo,50402,771273600.8048357,RUB,2024-12-30,2025-01-01,0.15902325270678042,RREPO_CPTY_018,bank,2024-12-31,0.15902325270678042,OFZ,794678712.2457703,0.030346055428982794,mock_generator,1.0
RREPO_00001099,reverse_repo,50401,10314931.27495296,RUB,2024-12-26,2025-01-09,0.15674993614415464,RREPO_CPTY_019,bank,2024-12-31,0.15674993614415464,Corporate_Bonds,10949980.373012746,0.061566003798962154,mock_generator,1.0
RREPO_00001100,reverse_repo,50402,234888003.2187409,RUB,2024-12-27,2025-01-03,0.15069094388725807,RREPO_CPTY_020,bank,2024-12-31,0.15069094388725807,CBR_Bonds,246503437.6287891,0.0494509479023126,mock_generator,1.0
RREPO_00001101,reverse_repo,50401,252832.20982891662,USD,2024-12-26,2025-01-02,0.04985156717999659,RREPO_CPTY_021,bank,2024-12-31,0.04985156717999659,Corporate_Bonds,271152.2765985818,0.0724593863339716,mock_generator,1.0
RREPO_00001102,reverse_repo,50402,603778.834774934,USD,2024-12-31,2025-01-01,0.04708535324109337,RREPO_CPTY_022,bank,2024-12-31,0.04708535324109337,Corporate_Bonds,691488.0034790963,0.145267047555347,mock_generator,1.0
RREPO_00001103,reverse_repo,50402,82868676.21518075,RUB,2024-12-30,2025-01-06,0.15955395880931386,RREPO_CPTY_023,bank,2024-12-31,0.15955395880931386,OFZ,87670907.69231015,0.05794989972640219,mock_generator,1.0
RREPO_00001104,reverse_repo,50401,151815386.16410246,RUB,2024-12-26,2025-01-09,0.15143947337309221,RREPO_CPTY_024,bank,2024-12-31,0.15143947337309221,Corporate_Bonds,166222673.69639334,0.09490004864670004,mock_generator,1.0
RREPO_00001105,reverse_repo,50401,5000000.0,RUB,2024-12-27,2025-01-10,0.15595300602545203,RREPO_CPTY_025,bank,2024-12-31,0.15595300602545203,Corporate_Bonds,5560782.261185231,0.11215645223704629,mock_generator,1.0
RREPO_00001106,reverse_repo,50401,123932639.83208877,RUB,2024-12-30,2025-01-01,0.15657373817171627,RREPO_CPTY_026,bank,2024-12-31,0.15657373817171627,Corporate_Bonds,141750915.43057483,0.14377387282823412,mock_generator,1.0
RREPO_00001107,reverse_repo,50402,189775513.71475548,RUB,2024-12-31,2025-01-02,0.1539260791100431,RREPO_CPTY_027,bank,2024-12-31,0.1539260791100431,OFZ,191477741.8573598,0.008969693240630097,mock_generator,1.0
RREPO_00001108,reverse_repo,50402,18978851.225789484,RUB,2024-12-31,2025-01-01,0.1508080687821895,RREPO_CPTY_028,bank,2024-12-31,0.1508080687821895,OFZ,19864406.130167156,0.0466600898991365,mock_generator,1.0
RREPO_00001109,reverse_repo,50401,5000000.0,RUB,2024-12-25,2025-01-08,0.15686692088846144,RREPO_CPTY_029,bank,2024-12-31,0.15686692088846144,OFZ,5095058.594410355,0.01901171888207103,mock_generator,1.0
RREPO_00001110,reverse_repo,50401,15917616.321394216,RUB,2024-12-30,2025-01-06,0.15954143140275986,RREPO_CPTY_030,bank,2024-12-31,0.15954143140275986,OFZ,17105472.67677061,0.07462526620772,mock_generator,1.0
RREPO_00001111,reverse_repo,50402,34184157.19538581,RUB,2024-12-27,2025-01-03,0.15724640607397322,RREPO_CPTY_031,bank,2024-12-31,0.15724640607397322,OFZ,35438874.88948442,0.03670465493494654,mock_generator,1.0
RREPO_00001112,reverse_repo,50402,8970080.624751706,RUB,2024-12-28,2025-01-04,0.1568260770721686,RREPO_CPTY_032,bank,2024-12-31,0.1568260770721686,Corporate_Bonds,9640042.513604982,0.07468850246502895,mock_generator,1.0
RREPO_00001113,reverse_repo,50402,113796499.87221748,RUB,2024-12-31,2025-01-01,0.1579372621524059,RREPO_CPTY_033,bank,2024-12-31,0.1579372621524059,Corporate_Bonds,128524873.37146305,0.12942729799057195,mock_generator,1.0
RREPO_00001114,reverse_repo,50402,26933748.354472596,RUB,2024-12-31,2025-01-01,0.15100159725670229,RREPO_CPTY_034,bank,2024-12-31,0.15100159725670229,OFZ,27220030.556904767,0.010629125907929096,mock_generator,1.0
RREPO_00001115,reverse_repo,50402,5819261.245141295,RUB,2024-12-31,2025-01-01,0.1506696468638216,RREPO_CPTY_035,bank,2024-12-31,0.1506696468638216,CBR_Bonds,6244432.211398098,0.07306270475686123,mock_generator,1.0
RREPO_00001116,reverse_repo,50401,77261759.09510821,RUB,2024-12-31,2025-01-01,0.15723453584806354,RREPO_CPTY_036,bank,2024-12-31,0.15723453584806354,Corporate_Bonds,87683600.98257844,0.1348900414581693,mock_generator,1.0
RREPO_00001117,reverse_repo,50401,117935967.34895034,RUB,2024-12-26,2025-01-02,0.15631930314569414,RREPO_CPTY_037,bank,2024-12-31,0.15631930314569414,CBR_Bonds,127002374.47573566,0.07687567525485689,mock_generator,1.0
RREPO_00001118,reverse_repo,50401,5000000.0,RUB,2024-12-30,2025-01-01,0.15189522563945698,RREPO_CPTY_038,bank,2024-12-31,0.15189522563945698,CBR_Bonds,5306887.5174575765,0.06137750349151544,mock_generator,1.0
RREPO_00001119,reverse_repo,50401,154259156.61367628,RUB,2024-12-31,2025-01-01,0.15779439279676308,RREPO_CPTY_039,bank,2024-12-31,0.15779439279676308,CBR_Bonds,165523584.1396966,0.07302274803842419,mock_generator,1.0
RREPO_00001120,reverse_repo,50401,486474827.73971903,RUB,2024-12-27,2025-01-26,0.1565130130836384,RREPO_CPTY_000,bank,2024-12-31,0.1565130130836384,OFZ,514168528.37450874,0.056927304468067534,mock_generator,1.0
RREPO_00001121,reverse_repo,50401,104736565.18100704,RUB,2024-12-26,2025-01-25,0.15830851499866408,RREPO_CPTY_001,bank,2024-12-31,0.15830851499866408,OFZ,108755929.20474194,0.03837593887854349,mock_generator,1.0
RREPO_00001122,reverse_repo,50401,710946.5629557272,USD,2024-12-27,2025-01-03,0.054761405596060034,RREPO_CPTY_002,bank,2024-12-31,0.054761405596060034,OFZ,756540.9917505016,0.06413200537213044,mock_generator,1.0
RREPO_00001123,reverse_repo,50401,5000000.0,RUB,2024-12-27,2025-01-03,0.15127464640517643,RREPO_CPTY_003,bank,2024-12-31,0.15127464640517643,CBR_Bonds,5384025.689819304,0.07680513796386075,mock_generator,1.0
RREPO_00001124,reverse_repo,50401,58823.529411764706,USD,2024-12-29,2025-01-05,0.04745245103338714,RREPO_CPTY_004,bank,2024-12-31,0.04745245103338714,Corporate_Bonds,66640.7597890218,0.13289291641337053,mock_generator,1.0
RREPO_00001125,reverse_repo,50401,71803050.77817245,RUB,2024-12-28,2025-01-11,0.15308799259079983,RREPO_CPTY_005,bank,2024-12-31,0.15308799259079983,OFZ,73839103.68736847,0.028356078009640406,mock_generator,1.0
RREPO_00001126,reverse_repo,50402,16121446.184709948,RUB,2024-12-30,2025-01-01,0.1572108906712323,RREPO_CPTY_006,bank,2024-12-31,0.1572108906712323,OFZ,16198094.228436163,0.0047544148861105116,mock_generator,1.0
RREPO_00001127,reverse_repo,50401,82983316.32065457,RUB,2024-12-31,2025-01-01,0.15797908328353644,RREPO_CPTY_007,bank,2024-12-31,0.15797908328353644,Corporate_Bonds,90191181.13396673,0.08685920414966745,mock_generator,1.0
RREPO_00001128,reverse_repo,50402,24323337.286395345,RUB,2024-12-29,2025-01-05,0.1531030478668327,RREPO_CPTY_008,bank,2024-12-31,0.1531030478668327,OFZ,24337256.006184477,0.0005722372561479894,mock_generator,1.0
RREPO_00001129,reverse_repo,50401,18897290.477843244,RUB,2024-12-31,2025-01-07,0.15146380534049583,RREPO_CPTY_009,bank,2024-12-31,0.15146380534049583,CBR_Bonds,19326052.085496247,0.02268905207102147,mock_generator,1.0
RREPO_00001130,reverse_repo,50401,15282797.630602486,RUB,2024-12-31,2025-01-14,0.15758377680012114,RREPO_CPTY_010,bank,2024-12-31,0.15758377680012114,OFZ,16098620.552751955,0.053381778773007725,mock_generator,1.0
RREPO_00001131,reverse_repo,50402,24435646.558456287,RUB,2024-12-25,2025-01-01,0.15754889013978018,RREPO_CPTY_011,bank,2024-12-31,0.15754889013978018,OFZ,25263110.02052447,0.03386296573281486,mock_generator,1.0
RREPO_00001132,reverse_repo,50401,25416334.639561176,RUB,2024-12-26,2025-01-09,0.150568865308049,RREPO_CPTY_012,bank,2024-12-31,0.150568865308049,OFZ,26080216.110460397,0.026120267942407044,mock_generator,1.0
RREPO_00001133,reverse_repo,50402,370203404.6974105,RUB,2024-12-28,2025-01-04,0.153012273492604,RREPO_CPTY_013,bank,2024-12-31,0.153012273492604,Corporate_Bonds,412397772.4927216,0.11397617434069546,mock_generator,1.0
RREPO_00001134,reverse_repo,50401,363038877.4293165,RUB,2024-12-31,2025-01-30,0.15532184582635866,RREPO_CPTY_014,bank,2024-12-31,0.15532184582635866,OFZ,374780011.8897933,0.032341259271227094,mock_generator,1.0
RREPO_00001135,reverse_repo,50402,39208979.49052254,RUB,2024-12-27,2025-01-03,0.15557395703292345,RREPO_CPTY_015,bank,2024-12-31,0.15557395703292345,CBR_Bonds,39933717.599406905,0.018483982962615643,mock_generator,1.0
RREPO_00001136,reverse_repo,50402,40272908.72544533,RUB,2024-12-31,2025-01-01,0.15194546228432437,RREPO_CPTY_016,bank,2024-12-31,0.15194546228432437,Corporate_Bonds,44905672.080149285,0.11503423768784966,mock_generator,1.0
RREPO_00001137,reverse_repo,50401,120099899.84679203,RUB,2024-12-30,2025-01-01,0.15154158547494695,RREPO_CPTY_017,bank,2024-12-31,0.15154158547494695,Corporate_Bonds,136548666.0122965,0.1369590331589593,mock_generator,1.0
RREPO_00001138,reverse_repo,50401,35409759.71636782,RUB,2024-12-29,2025-01-28,0.15720271222033097,RREPO_CPTY_018,bank,2024-12-31,0.15720271222033097,OFZ,35990859.49155521,0.01641072347968459,mock_generator,1.0
RREPO_00001139,reverse_repo,50401,22018776.47209198,RUB,2024-12-30,2025-01-01,0.15036824288822456,RREPO_CPTY_019,bank,2024-12-31,0.15036824288822456,OFZ,22331393.421268504,0.014197743892479782,mock_generator,1.0
RREPO_00001140,reverse_repo,50401,16445557.44392345,RUB,2024-12-30,2025-01-01,0.1589273119890494,RREPO_CPTY_020,bank,2024-12-31,0.1589273119890494,OFZ,17121134.43471619,0.04107960420899966,mock_generator,1.0
RREPO_00001141,reverse_repo,50402,6008829.317337797,RUB,2024-12-26,2025-01-09,0.1577577886476272,RREPO_CPTY_021,bank,2024-12-31,0.1577577886476272,CBR_Bonds,6140942.109822261,0.021986444531427826,mock_generator,1.0
RREPO_00001142,reverse_repo,50401,5000000.0,RUB,2024-12-31,2025-01-01,0.1524381638443234,RREPO_CPTY_022,bank,2024-12-31,0.1524381638443234,Corporate_Bonds,5306410.729945175,0.0612821459890351,mock_generator,1.0
RREPO_00001143,reverse_repo,50401,9622158.02400277,RUB,2024-12-30,2025-01-06,0.15101471929642787,RREPO_CPTY_023,bank,2024-12-31,0.15101471929642787,OFZ,10210772.245291868,0.06117278679281534,mock_generator,1.0
RREPO_00001144,reverse_repo,50401,5471495.912512484,RUB,2024-12-30,2025-01-01,0.15035080491610578,RREPO_CPTY_024,bank,2024-12-31,0.15035080491610578,CBR_Bonds,5620936.083230868,0.02731248877964748,mock_generator,1.0
RREPO_00001145,reverse_repo,50401,20868253.867927052,RUB,2024-12-28,2025-01-04,0.15080272303310777,RREPO_CPTY_025,bank,2024-12-31,0.15080272303310777,CBR_Bonds,21827955.171760384,0.04598857719036674,mock_generator,1.0
RREPO_00001146,reverse_repo,50402,7978921.663290785,RUB,2024-12-30,2025-01-01,0.1577872816623022,RREPO_CPTY_026,bank,2024-12-31,0.1577872816623022,CBR_Bonds,8413287.95113357,0.054439222011817334,mock_generator,1.0
RREPO_00001147,reverse_repo,50401,14310914.325453708,RUB,2024-12-31,2025-01-01,0.15352939904614452,RREPO_CPTY_027,bank,2024-12-31,0.15352939904614452,Corporate_Bonds,16079626.410059756,0.12359182959122168,mock_generator,1.0
RREPO_00001148,reverse_repo,50402,183703687.24378663,RUB,2024-12-27,2025-01-10,0.15639261219300965,RREPO_CPTY_028,bank,2024-12-31,0.15639261219300965,CBR_Bonds,189939440.92491773,0.033944629934704824,mock_generator,1.0
RREPO_00001149,reverse_repo,50402,10390934.500451144,RUB,2024-12-31,2025-01-01,0.15131925539975874,RREPO_CPTY_029,bank,2024-12-31,0.15131925539975874,Corporate_Bonds,11169131.634655252,0.07489192951512899,mock_generator,1.0
RREPO_00001150,reverse_repo,50402,5000000.0,RUB,2024-12-29,2025-01-12,0.15195858495723977,RREPO_CPTY_030,bank,2024-12-31,0.15195858495723977,OFZ,5121609.739465493,0.02432194789309855,mock_generator,1.0
RREPO_00001151,reverse_repo,50401,438335.5376156435,USD,2024-12-31,2025-01-01,0.05066021822786449,RREPO_CPTY_031,bank,2024-12-31,0.05066021822786449,CBR_Bonds,465763.55882856133,0.06257311775840593,mock_generator,1.0
RREPO_00001152,reverse_repo,50401,44859214.5793399,RUB,2024-12-26,2025-01-09,0.15026910552260228,RREPO_CPTY_032,bank,2024-12-31,0.15026910552260228,Corporate_Bonds,50893650.76387925,0.13451943466077831,mock_generator,1.0
RREPO_00001153,reverse_repo,50402,39815631.37681762,RUB,2024-12-31,2025-01-01,0.15873893760039995,RREPO_CPTY_033,bank,2024-12-31,0.15873893760039995,Corporate_Bonds,45702203.81847625,0.14784576404045288,mock_generator,1.0
RREPO_00001154,reverse_repo,50402,669134.0360769515,USD,2024-12-31,2025-01-01,0.045977143425578924,RREPO_CPTY_034,bank,2024-12-31,0.045977143425578924,OFZ,678461.8776923713,0.013940169102901488,mock_generator,1.0
RREPO_00001155,reverse_repo,50402,83623.23081087909,USD,2024-12-27,2025-01-26,0.04877842269498246,RREPO_CPTY_035,bank,2024-12-31,0.04877842269498246,CBR_Bonds,86339.97594746121,0.032487923633640454,mock_generator,1.0
RREPO_00001156,reverse_repo,50402,87132911.00102286,RUB,2024-12-30,2025-01-01,0.15053812793380136,RREPO_CPTY_036,bank,2024-12-31,0.15053812793380136,CBR_Bonds,91558358.7401267,0.05078962344150178,mock_generator,1.0
RREPO_00001157,reverse_repo,50402,259308114.1241152,RUB,2024-12-27,2025-01-03,0.15949074374980027,RREPO_CPTY_037,bank,2024-12-31,0.15949074374980027,OFZ,261823051.36555687,0.009698644602528396,mock_generator,1.0
RREPO_00001158,reverse_repo,50401,98231020.24616203,RUB,2024-12-31,2025-01-01,0.150339494074876,RREPO_CPTY_038,bank,2024-12-31,0.150339494074876,OFZ,101839265.30872399,0.036732236451579914,mock_generator,1.0
RREPO_00001159,reverse_repo,50401,1125266.2025308316,USD,2024-12-31,2025-01-01,0.0491250695350296,RREPO_CPTY_039,bank,2024-12-31,0.0491250695350296,Corporate_Bonds,1186023.8486537957,0.05399402024722172,mock_generator,1.0
RREPO_00001160,reverse_repo,50402,86750685.73687154,RUB,2024-12-30,2025-01-13,0.15540617890737246,RREPO_CPTY_000,bank,2024-12-31,0.15540617890737246,CBR_Bonds,88381191.63476184,0.018795308464026245,mock_generator,1.0
RREPO_00001161,reverse_repo,50402,9256322.499605004,RUB,2024-12-31,2025-01-01,0.15511302492107387,RREPO_CPTY_001,bank,2024-12-31,0.15511302492107387,OFZ,9486519.922225809,0.024869209411256865,mock_generator,1.0
RREPO_00001162,reverse_repo,50401,20797664.096380852,RUB,2024-12-31,2025-01-30,0.1567600614517735,RREPO_CPTY_002,bank,2024-12-31,0.1567600614517735,OFZ,22018279.8181637,0.05869003923355299,mock_generator,1.0
RREPO_00001163,reverse_repo,50402,125521543.42150263,RUB,2024-12-30,2025-01-01,0.15322153144059658,RREPO_CPTY_003,bank,2024-12-31,0.15322153144059658,OFZ,130076523.51046689,0.036288432764633706,mock_generator,1.0
RREPO_00001164,reverse_repo,50401,97421415.06369305,RUB,2024-12-31,2025-01-01,0.15061199819344212,RREPO_CPTY_004,bank,2024-12-31,0.15061199819344212,OFZ,99001245.04131804,0.016216454837903037,mock_generator,1.0
RREPO_00001165,reverse_repo,50402,8017240.243767747,RUB,2024-12-26,2025-01-09,0.15143098219504533,RREPO_CPTY_005,bank,2024-12-31,0.15143098219504533,OFZ,8160972.565206951,0.017927904998348492,mock_generator,1.0
RREPO_00001166,reverse_repo,50401,117214.28418392802,USD,2024-12-26,2025-01-09,0.048250611228093335,RREPO_CPTY_006,bank,2024-12-31,0.048250611228093335,Corporate_Bonds,123281.69906540176,0.051763442687181395,mock_generator,1.0
RREPO_00001167,reverse_repo,50401,16371537.865139471,RUB,2024-12-31,2025-01-02,0.1555470845173666,RREPO_CPTY_007,bank,2024-12-31,0.1555470845173666,OFZ,17415001.020141266,0.06373641643181725,mock_generator,1.0
RREPO_00001168,reverse_repo,50402,826978128.7965745,RUB,2024-12-26,2025-01-09,0.15632896343621794,RREPO_CPTY_008,bank,2024-12-31,0.15632896343621794,OFZ,838225146.8560492,0.013600139674602314,mock_generator,1.0
RREPO_00001169,reverse_repo,50402,991481.7929540474,USD,2024-12-30,2025-01-29,0.05214062492104752,RREPO_CPTY_009,bank,2024-12-31,0.05214062492104752,Corporate_Bonds,1109832.5869572111,0.1193675918652486,mock_generator,1.0
