instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,repo_rate,collateral_type,collateral_value,haircut,data_source,version
REPO_00001245,repo,50602,170786321.43692476,RUB,2024-12-27,2025-01-03,0.15836004368347184,REPO_CPTY_045,bank,2024-12-31,0.15836004368347184,Corporate_Bonds,192151058.61607403,0.12509630162061747,mock_generator,1.0
REPO_00001246,repo,50602,57053208.57169447,RUB,2024-12-31,2025-01-07,0.1646771856554034,REPO_CPTY_046,bank,2024-12-31,0.1646771856554034,Corporate_Bonds,65524925.88823638,0.1484880084508507,mock_generator,1.0
REPO_00001247,repo,50601,237215514.523149,RUB,2024-12-30,2025-01-01,0.15680505806978057,REPO_CPTY_047,bank,2024-12-31,0.15680505806978057,Corporate_Bonds,265605663.85237315,0.11968082857604855,mock_generator,1.0
REPO_00001248,repo,50601,20004473.09719305,RUB,2024-12-31,2025-01-01,0.162092819883134,REPO_CPTY_048,bank,2024-12-31,0.162092819883134,Corporate_Bonds,22496945.145067893,0.12459573595190464,mock_generator,1.0
REPO_00001249,repo,50602,10000000.0,RUB,2024-12-30,2025-01-01,0.1556913126318672,REPO_CPTY_049,bank,2024-12-31,0.1556913126318672,OFZ,10536925.677056877,0.05369256770568762,mock_generator,1.0
REPO_00001250,repo,50601,10753251.949480968,RUB,2024-12-30,2025-01-01,0.15625564899594074,REPO_CPTY_000,bank,2024-12-31,0.15625564899594074,OFZ,11044735.033475837,0.027106505582149876,mock_generator,1.0
REPO_00001251,repo,50602,880093073.4368838,RUB,2024-12-25,2025-01-01,0.15522598100729515,REPO_CPTY_001,bank,2024-12-31,0.15522598100729515,Corporate_Bonds,970258152.2778313,0.10244948126774875,mock_generator,1.0
REPO_00001252,repo,50601,34905668.69301543,RUB,2024-12-31,2025-01-01,0.16126650610543147,REPO_CPTY_002,bank,2024-12-31,0.16126650610543147,OFZ,37745572.27372046,0.08135938049722267,mock_generator,1.0
REPO_00001253,repo,50602,264711470.21346804,RUB,2024-12-25,2025-01-01,0.15546511707377533,REPO_CPTY_003,bank,2024-12-31,0.15546511707377533,Corporate_Bonds,286926024.7419811,0.08391987891797388,mock_generator,1.0
REPO_00001254,repo,50602,471868625.4005743,RUB,2024-12-26,2025-01-02,0.15758971198392532,REPO_CPTY_004,bank,2024-12-31,0.15758971198392532,Bank_Bonds,478761343.35636157,0.014607281740624135,mock_generator,1.0
REPO_00001255,repo,50602,10000000.0,RUB,2024-12-31,2025-01-01,0.16401730860538102,REPO_CPTY_005,bank,2024-12-31,0.16401730860538102,OFZ,10172034.936163936,0.017203493616393572,mock_generator,1.0
REPO_00001256,repo,50602,161400156.13461387,RUB,2024-12-27,2025-01-03,0.15682261976629805,REPO_CPTY_006,bank,2024-12-31,0.15682261976629805,OFZ,165475744.07444236,0.02525144979679741,mock_generator,1.0
REPO_00001257,repo,50601,90571194.47874895,RUB,2024-12-30,2025-01-29,0.1600040317005451,REPO_CPTY_007,bank,2024-12-31,0.1600040317005451,Corporate_Bonds,106546657.32103464,0.1763856923189201,mock_generator,1.0
REPO_00001258,repo,50602,692750228.9325182,RUB,2024-12-26,2025-01-09,0.15588279054880258,REPO_CPTY_008,bank,2024-12-31,0.15588279054880258,Corporate_Bonds,768641346.9714988,0.10955047702535417,mock_generator,1.0
REPO_00001259,repo,50601,1301640719.4572892,RUB,2024-12-26,2025-01-09,0.15773560218830215,REPO_CPTY_009,bank,2024-12-31,0.15773560218830215,OFZ,1305782446.6827066,0.003181928133858858,mock_generator,1.0
REPO_00001260,repo,50602,487985302.8452043,RUB,2024-12-31,2025-01-30,0.159463880454593,REPO_CPTY_010,bank,2024-12-31,0.159463880454593,Bank_Bonds,531919082.88195807,0.09003094925317899,mock_generator,1.0
REPO_00001261,repo,50601,408309.9968392934,USD,2024-12-31,2025-01-01,0.052176090675336025,REPO_CPTY_011,bank,2024-12-31,0.052176090675336025,OFZ,436122.5902862665,0.06811636663875224,mock_generator,1.0
REPO_00001262,repo,50601,174735886.6337223,RUB,2024-12-31,2025-01-01,0.16332254827163237,REPO_CPTY_012,bank,2024-12-31,0.16332254827163237,Bank_Bonds,188213206.79368964,0.07712966362896131,mock_generator,1.0
REPO_00001263,repo,50601,291947342.74619186,RUB,2024-12-29,2025-01-12,0.15672630810546231,REPO_CPTY_013,bank,2024-12-31,0.15672630810546231,OFZ,310924546.2236583,0.065002144903797,mock_generator,1.0
REPO_00001264,repo,50601,59006704.93408599,RUB,2024-12-31,2025-01-01,0.15811680547395976,REPO_CPTY_014,bank,2024-12-31,0.15811680547395976,Corporate_Bonds,68875549.06880942,0.1672495379253513,mock_generator,1.0
REPO_00001265,repo,50601,30689979.21155153,RUB,2024-12-31,2025-01-07,0.15566876625785814,REPO_CPTY_015,bank,2024-12-31,0.15566876625785814,OFZ,32750297.359062605,0.06713325327817705,mock_generator,1.0
REPO_00001266,repo,50601,1306142261.6130402,RUB,2024-12-26,2025-01-09,0.1580740791455175,REPO_CPTY_016,bank,2024-12-31,0.1580740791455175,OFZ,1355134347.21634,0.03750899656427647,mock_generator,1.0
REPO_00001267,repo,50602,16499904.009711491,RUB,2024-12-31,2025-01-02,0.16273055572350636,REPO_CPTY_017,bank,2024-12-31,0.16273055572350636,OFZ,16576524.600986185,0.004643699213619346,mock_generator,1.0
REPO_00001268,repo,50601,31240971.453195766,RUB,2024-12-27,2025-01-26,0.16147975195125397,REPO_CPTY_018,bank,2024-12-31,0.16147975195125397,OFZ,33500232.829451654,0.07231725747199118,mock_generator,1.0
REPO_00001269,repo,50601,10000000.0,RUB,2024-12-29,2025-01-05,0.16415717973419686,REPO_CPTY_019,bank,2024-12-31,0.16415717973419686,Corporate_Bonds,11554567.35179808,0.155456735179808,mock_generator,1.0
REPO_00001270,repo,50602,45807264.956012934,RUB,2024-12-31,2025-01-01,0.15539453793796018,REPO_CPTY_020,bank,2024-12-31,0.15539453793796018,Corporate_Bonds,52145427.260384515,0.13836587516102283,mock_generator,1.0
REPO_00001271,repo,50602,47743601.664236926,RUB,2024-12-31,2025-01-14,0.15778655906236597,REPO_CPTY_021,bank,2024-12-31,0.15778655906236597,OFZ,50465200.478599,0.05700447221183829,mock_generator,1.0
REPO_00001272,repo,50602,18942354.864573408,RUB,2024-12-31,2025-01-30,0.15514568464323292,REPO_CPTY_022,bank,2024-12-31,0.15514568464323292,Corporate_Bonds,20539828.09719975,0.08433340226425526,mock_generator,1.0
REPO_00001273,repo,50601,116944536.3166818,RUB,2024-12-31,2025-01-01,0.15513653864894755,REPO_CPTY_023,bank,2024-12-31,0.15513653864894755,Corporate_Bonds,135203671.03874576,0.15613499610292908,mock_generator,1.0
REPO_00001274,repo,50601,10000000.0,RUB,2024-12-31,2025-01-01,0.15768681645413557,REPO_CPTY_024,bank,2024-12-31,0.15768681645413557,OFZ,10075790.870684873,0.007579087068487378,mock_generator,1.0
REPO_00001275,repo,50602,15403871.804567572,RUB,2024-12-28,2025-01-04,0.16297170112184414,REPO_CPTY_025,bank,2024-12-31,0.16297170112184414,OFZ,16150120.045658644,0.048445498025359746,mock_generator,1.0
REPO_00001276,repo,50602,87307262.18954243,RUB,2024-12-31,2025-01-02,0.1605256395222134,REPO_CPTY_026,bank,2024-12-31,0.1605256395222134,OFZ,89258295.29745628,0.02234674480661404,mock_generator,1.0
REPO_00001277,repo,50601,104218169.34255211,RUB,2024-12-29,2025-01-12,0.1631201005593718,REPO_CPTY_027,bank,2024-12-31,0.1631201005593718,Bank_Bonds,110513962.57476385,0.06040974689853029,mock_generator,1.0
REPO_00001278,repo,50601,563887749.1026756,RUB,2024-12-31,2025-01-02,0.16470471780273027,REPO_CPTY_028,bank,2024-12-31,0.16470471780273027,Corporate_Bonds,594415450.2893751,0.05413790463665638,mock_generator,1.0
REPO_00001279,repo,50601,4577827.209050078,USD,2024-12-26,2025-01-02,0.05845780734005503,REPO_CPTY_029,bank,2024-12-31,0.05845780734005503,Corporate_Bonds,4958085.252628448,0.0830651805351289,mock_generator,1.0
REPO_00001280,repo,50601,181810928.2061158,RUB,2024-12-30,2025-01-06,0.15847757243465224,REPO_CPTY_030,bank,2024-12-31,0.15847757243465224,OFZ,189659449.44282743,0.04316858900700339,mock_generator,1.0
REPO_00001281,repo,50601,480586887.5878211,RUB,2024-12-30,2025-01-01,0.16491926851460892,REPO_CPTY_031,bank,2024-12-31,0.16491926851460892,OFZ,506570362.88737386,0.054066134492286935,mock_generator,1.0
REPO_00001282,repo,50602,23611759.231259275,RUB,2024-12-25,2025-01-24,0.15544294118175636,REPO_CPTY_032,bank,2024-12-31,0.15544294118175636,Corporate_Bonds,25618114.43927638,0.0849727116207808,mock_generator,1.0
REPO_00001283,repo,50602,13375111.198624497,RUB,2024-12-29,2025-01-05,0.16024883858439548,REPO_CPTY_033,bank,2024-12-31,0.16024883858439548,Corporate_Bonds,15612993.461538473,0.16731690897224982,mock_generator,1.0
REPO_00001284,repo,50602,10000000.0,RUB,2024-12-25,2025-01-01,0.15877359504870503,REPO_CPTY_034,bank,2024-12-31,0.15877359504870503,OFZ,10827414.43988587,0.08274144398858695,mock_generator,1.0
REPO_00001285,repo,50601,52424610.016663305,RUB,2024-12-30,2025-01-01,0.1600912782366882,REPO_CPTY_035,bank,2024-12-31,0.1600912782366882,Bank_Bonds,53328573.01677337,0.017243103951040017,mock_generator,1.0
REPO_00001286,repo,50601,661642613.2039801,RUB,2024-12-29,2025-01-28,0.16283227771236775,REPO_CPTY_036,bank,2024-12-31,0.16283227771236775,Corporate_Bonds,746939528.5544671,0.12891690113101967,mock_generator,1.0
REPO_00001287,repo,50602,92713029.45049241,RUB,2024-12-31,2025-01-01,0.15667650806723166,REPO_CPTY_037,bank,2024-12-31,0.15667650806723166,Corporate_Bonds,103013330.69709668,0.11109874531825642,mock_generator,1.0
REPO_00001288,repo,50602,10000000.0,RUB,2024-12-26,2025-03-26,0.1589461180282665,REPO_CPTY_038,bank,2024-12-31,0.1589461180282665,Bank_Bonds,10216586.586876009,0.021658658687600908,mock_generator,1.0
REPO_00001289,repo,50602,10815340.397753367,RUB,2024-12-25,2025-01-24,0.15703259989402293,REPO_CPTY_039,bank,2024-12-31,0.15703259989402293,OFZ,11138924.630318094,0.02991900584395345,mock_generator,1.0
REPO_00001290,repo,50601,73715749.17444675,RUB,2024-12-30,2025-01-01,0.16473237908924707,REPO_CPTY_040,bank,2024-12-31,0.16473237908924707,OFZ,74122064.4517564,0.0055119195268316995,mock_generator,1.0
REPO_00001291,repo,50602,230092577.5837137,RUB,2024-12-31,2025-01-02,0.1575138600994339,REPO_CPTY_041,bank,2024-12-31,0.1575138600994339,OFZ,250863565.34375662,0.09027230681739777,mock_generator,1.0
REPO_00001292,repo,50602,46319020.19178522,RUB,2024-12-29,2025-01-28,0.15543491229664044,REPO_CPTY_042,bank,2024-12-31,0.15543491229664044,Corporate_Bonds,49285865.328132026,0.06405241570444507,mock_generator,1.0
REPO_00001293,repo,50601,76373773.88885443,RUB,2024-12-31,2025-01-01,0.16018072593021576,REPO_CPTY_043,bank,2024-12-31,0.16018072593021576,Corporate_Bonds,90521975.30683349,0.18524947370767236,mock_generator,1.0
REPO_00001294,repo,50602,78603974.75321761,RUB,2024-12-26,2025-01-25,0.16315535389769198,REPO_CPTY_044,bank,2024-12-31,0.16315535389769198,OFZ,81493635.45094945,0.03676227196912285,mock_generator,1.0
REPO_00001295,repo,50601,109105297.15875824,RUB,2024-12-31,2025-01-14,0.16351514206314596,REPO_CPTY_045,bank,2024-12-31,0.16351514206314596,OFZ,119679895.51138389,0.09692103525678168,mock_generator,1.0
REPO_00001296,repo,50601,10000000.0,RUB,2024-12-29,2025-01-05,0.16065962280543805,REPO_CPTY_046,bank,2024-12-31,0.16065962280543805,OFZ,10581147.828736218,0.058114782873621644,mock_generator,1.0
REPO_00001297,repo,50601,22328870.95864929,RUB,2024-12-31,2025-01-02,0.1637889550711424,REPO_CPTY_047,bank,2024-12-31,0.1637889550711424,OFZ,23173254.645169504,0.037815780658320086,mock_generator,1.0
REPO_00001298,repo,50602,16580680.774050828,RUB,2024-12-29,2025-01-05,0.16362997278033461,REPO_CPTY_048,bank,2024-12-31,0.16362997278033461,Corporate_Bonds,18001601.125526167,0.08569734686039632,mock_generator,1.0
REPO_00001299,repo,50601,126879672.33155344,RUB,2024-12-31,2025-01-01,0.16405602240398776,REPO_CPTY_049,bank,2024-12-31,0.16405602240398776,OFZ,137886345.16218024,0.08674890649043372,mock_generator,1.0
REPO_00001300,repo,50602,189593195.81191447,RUB,2024-12-31,2025-01-01,0.16132140967256597,REPO_CPTY_000,bank,2024-12-31,0.16132140967256597,Bank_Bonds,196174759.45080417,0.03471413417926098,mock_generator,1.0
REPO_00001301,repo,50601,253073436.66598582,RUB,2024-12-30,2025-01-13,0.159671169083635,REPO_CPTY_001,bank,2024-12-31,0.159671169083635,OFZ,255030543.36406448,0.007733354886477861,mock_generator,1.0
REPO_00001302,repo,50602,135619.73873062062,USD,2024-12-30,2025-01-13,0.058700336910200865,REPO_CPTY_002,bank,2024-12-31,0.058700336910200865,Bank_Bonds,148372.05425572666,0.09402993726772892,mock_generator,1.0
REPO_00001303,repo,50602,115063262.77053711,RUB,2024-12-31,2025-01-02,0.16255655219057336,REPO_CPTY_003,bank,2024-12-31,0.16255655219057336,OFZ,124769657.21230853,0.08435702419744709,mock_generator,1.0
REPO_00001304,repo,50602,14629200.555806115,RUB,2024-12-29,2025-01-12,0.15527066970236528,REPO_CPTY_004,bank,2024-12-31,0.15527066970236528,Bank_Bonds,14815513.186756214,0.012735667286764575,mock_generator,1.0
REPO_00001305,repo,50602,16746570.201959558,RUB,2024-12-31,2025-01-01,0.15754373761641832,REPO_CPTY_005,bank,2024-12-31,0.15754373761641832,OFZ,17291436.971560664,0.032536021587115764,mock_generator,1.0
REPO_00001306,repo,50602,13379381.762996096,RUB,2024-12-28,2025-01-11,0.16290847817486362,REPO_CPTY_006,bank,2024-12-31,0.16290847817486362,OFZ,13773383.588415843,0.029448432849823715,mock_generator,1.0
REPO_00001307,repo,50601,479999560.5877977,RUB,2024-12-25,2025-01-08,0.15632524502342265,REPO_CPTY_007,bank,2024-12-31,0.15632524502342265,Corporate_Bonds,572660097.9271075,0.1930429628432152,mock_generator,1.0
REPO_00001308,repo,50601,48270415.29532632,RUB,2024-12-27,2025-01-03,0.15876239169433493,REPO_CPTY_008,bank,2024-12-31,0.15876239169433493,OFZ,51145074.42710609,0.05955322974107699,mock_generator,1.0
REPO_00001309,repo,50602,189310818.75153822,RUB,2024-12-26,2025-01-02,0.1552575085962811,REPO_CPTY_009,bank,2024-12-31,0.1552575085962811,Corporate_Bonds,200885778.51330924,0.06114262163200844,mock_generator,1.0
REPO_00001310,repo,50602,117647.05882352941,USD,2024-12-30,2025-01-01,0.05545857968445433,REPO_CPTY_010,bank,2024-12-31,0.05545857968445433,OFZ,126181.15773888848,0.07253984078055195,mock_generator,1.0
REPO_00001311,repo,50601,10000000.0,RUB,2024-12-31,2025-01-01,0.15728455721645862,REPO_CPTY_011,bank,2024-12-31,0.15728455721645862,Corporate_Bonds,11111658.843456179,0.11116588434561779,mock_generator,1.0
REPO_00001312,repo,50602,26844431.27505599,RUB,2024-12-31,2025-01-02,0.15561692948987646,REPO_CPTY_012,bank,2024-12-31,0.15561692948987646,OFZ,27980439.173897013,0.04231819580013255,mock_generator,1.0
REPO_00001313,repo,50601,40805599.568531714,RUB,2024-12-31,2025-01-01,0.16065602040206045,REPO_CPTY_013,bank,2024-12-31,0.16065602040206045,OFZ,42180436.14711777,0.03369235088133087,mock_generator,1.0
REPO_00001314,repo,50602,570437689.1037395,RUB,2024-12-30,2025-01-01,0.16037850006194912,REPO_CPTY_014,bank,2024-12-31,0.16037850006194912,Corporate_Bonds,604821358.5453823,0.06027594266372132,mock_generator,1.0
REPO_00001315,repo,50601,10000000.0,RUB,2024-12-30,2025-01-01,0.16071506569304903,REPO_CPTY_015,bank,2024-12-31,0.16071506569304903,Corporate_Bonds,11341722.300866302,0.13417223008663026,mock_generator,1.0
REPO_00001316,repo,50601,15836696.09684778,RUB,2024-12-31,2025-01-02,0.16086441238472873,REPO_CPTY_016,bank,2024-12-31,0.16086441238472873,OFZ,16265002.090799645,0.02704516089294137,mock_generator,1.0
REPO_00001317,repo,50602,128546706.95565608,RUB,2024-12-31,2025-01-01,0.16107648687228387,REPO_CPTY_017,bank,2024-12-31,0.16107648687228387,Corporate_Bonds,137071044.39214322,0.06631315292602354,mock_generator,1.0
REPO_00001318,repo,50602,69706945.00864631,RUB,2024-12-30,2025-01-13,0.1588485173973242,REPO_CPTY_018,bank,2024-12-31,0.1588485173973242,Corporate_Bonds,82071697.19417067,0.17738192634881172,mock_generator,1.0
REPO_00001319,repo,50602,12998841.653968243,RUB,2024-12-29,2025-01-05,0.15510754988924444,REPO_CPTY_019,bank,2024-12-31,0.15510754988924444,OFZ,13738880.864248747,0.05693116586696685,mock_generator,1.0
REPO_00001320,repo,50601,70456726.42090286,RUB,2024-12-30,2025-01-01,0.16241078224883151,REPO_CPTY_020,bank,2024-12-31,0.16241078224883151,OFZ,70709631.48496848,0.003589509148562864,mock_generator,1.0
REPO_00001321,repo,50602,17605746.95033584,RUB,2024-12-26,2025-01-25,0.15875964283656344,REPO_CPTY_021,bank,2024-12-31,0.15875964283656344,Corporate_Bonds,20166318.2939778,0.14543951761121462,mock_generator,1.0
REPO_00001322,repo,50601,383498883.59190255,RUB,2024-12-30,2025-01-01,0.16380548985376905,REPO_CPTY_022,bank,2024-12-31,0.16380548985376905,OFZ,405052677.4824623,0.056203016000161476,mock_generator,1.0
REPO_00001323,repo,50601,29963624.726771068,RUB,2024-12-25,2025-01-01,0.16460100613236953,REPO_CPTY_023,bank,2024-12-31,0.16460100613236953,OFZ,30394609.629751295,0.01438360368314059,mock_generator,1.0
REPO_00001324,repo,50602,16085752.27249903,RUB,2024-12-31,2025-01-01,0.1611059449182953,REPO_CPTY_024,bank,2024-12-31,0.1611059449182953,OFZ,16479696.947021088,0.024490286052431944,mock_generator,1.0
REPO_00001325,repo,50601,60891550.098442085,RUB,2024-12-25,2025-01-24,0.16367139499898894,REPO_CPTY_025,bank,2024-12-31,0.16367139499898894,Corporate_Bonds,67962895.98272192,0.11613016704038152,mock_generator,1.0
REPO_00001326,repo,50601,137430608.88490885,RUB,2024-12-28,2025-01-04,0.1622245369948704,REPO_CPTY_026,bank,2024-12-31,0.1622245369948704,Corporate_Bonds,145322461.56278494,0.0574242720883606,mock_generator,1.0
REPO_00001327,repo,50602,19618008.182936084,RUB,2024-12-26,2025-01-02,0.16049950317764314,REPO_CPTY_027,bank,2024-12-31,0.16049950317764314,Corporate_Bonds,22731752.612830706,0.15871868340859308,mock_generator,1.0
REPO_00001328,repo,50601,10000000.0,RUB,2024-12-31,2025-01-02,0.1577061876003171,REPO_CPTY_028,bank,2024-12-31,0.1577061876003171,OFZ,10042395.292752463,0.004239529275246435,mock_generator,1.0
REPO_00001329,repo,50601,10000000.0,RUB,2024-12-29,2025-01-05,0.16244695246361476,REPO_CPTY_029,bank,2024-12-31,0.16244695246361476,OFZ,10590975.481921552,0.05909754819215529,mock_generator,1.0
REPO_00001330,repo,50601,44531720.699952364,RUB,2024-12-27,2025-01-03,0.1592265990332525,REPO_CPTY_030,bank,2024-12-31,0.1592265990332525,OFZ,45687609.1750938,0.025956519464622185,mock_generator,1.0
REPO_00001331,repo,50601,68470878.60714737,RUB,2024-12-31,2025-01-01,0.15521858005128408,REPO_CPTY_031,bank,2024-12-31,0.15521858005128408,OFZ,74340098.36942221,0.08571848180815053,mock_generator,1.0
REPO_00001332,repo,50601,148349586.70318168,RUB,2024-12-31,2025-01-01,0.1628688805368062,REPO_CPTY_032,bank,2024-12-31,0.1628688805368062,Bank_Bonds,150884152.59018698,0.017085088966755712,mock_generator,1.0
REPO_00001333,repo,50602,79135891.83455497,RUB,2024-12-31,2025-01-01,0.16174434665321474,REPO_CPTY_033,bank,2024-12-31,0.16174434665321474,OFZ,84203791.1511873,0.0640404650677029,mock_generator,1.0
REPO_00001334,repo,50601,22009451.687487,RUB,2024-12-31,2025-01-02,0.1614385313549169,REPO_CPTY_034,bank,2024-12-31,0.1614385313549169,OFZ,22951639.59079868,0.042808331470035835,mock_generator,1.0
REPO_00001335,repo,50601,42807924.28035422,RUB,2024-12-31,2025-01-01,0.16162639866812442,REPO_CPTY_035,bank,2024-12-31,0.16162639866812442,Corporate_Bonds,51012751.732853174,0.19166608964182802,mock_generator,1.0
REPO_00001336,repo,50602,67571586.97120753,RUB,2024-12-31,2025-01-01,0.1553574030178602,REPO_CPTY_036,bank,2024-12-31,0.1553574030178602,OFZ,70271695.50556807,0.039959229246917874,mock_generator,1.0
REPO_00001337,repo,50602,35421712.44525343,RUB,2024-12-26,2025-01-02,0.1633268572822374,REPO_CPTY_037,bank,2024-12-31,0.1633268572822374,OFZ,36787225.87857341,0.03855018120398521,mock_generator,1.0
REPO_00001338,repo,50601,191986.24956546235,USD,2024-12-31,2025-01-07,0.05886266796220031,REPO_CPTY_038,bank,2024-12-31,0.05886266796220031,Bank_Bonds,201147.66842218314,0.047719140706464894,mock_generator,1.0
REPO_00001339,repo,50602,31482110.429444224,RUB,2024-12-27,2025-01-03,0.16374747261063954,REPO_CPTY_039,bank,2024-12-31,0.16374747261063954,Corporate_Bonds,36206418.11999259,0.15006324627239326,mock_generator,1.0
REPO_00001340,repo,50602,148611.60228001495,USD,2024-12-30,2025-01-06,0.05217067939119072,REPO_CPTY_040,bank,2024-12-31,0.05217067939119072,OFZ,153027.32416959852,0.02971317058585662,mock_generator,1.0
REPO_00001341,repo,50602,36895364.67172031,RUB,2024-12-29,2025-01-28,0.15809721712136965,REPO_CPTY_041,bank,2024-12-31,0.15809721712136965,Corporate_Bonds,38975021.29590499,0.05636633877151229,mock_generator,1.0
REPO_00001342,repo,50602,10000000.0,RUB,2024-12-31,2025-01-01,0.16275492404511138,REPO_CPTY_042,bank,2024-12-31,0.16275492404511138,OFZ,10269748.888265066,0.02697488882650674,mock_generator,1.0
REPO_00001343,repo,50602,12706297.333698118,RUB,2024-12-29,2025-01-12,0.1623538537546652,REPO_CPTY_043,bank,2024-12-31,0.1623538537546652,OFZ,13324238.156345017,0.048632643044490415,mock_generator,1.0
REPO_00001344,repo,50601,150786.72695837318,USD,2024-12-31,2025-01-14,0.05876887591596188,REPO_CPTY_044,bank,2024-12-31,0.05876887591596188,OFZ,163106.84172290965,0.08170556529115204,mock_generator,1.0
REPO_00001345,repo,50601,40876525.11887317,RUB,2024-12-31,2025-01-01,0.16177952548795851,REPO_CPTY_045,bank,2024-12-31,0.16177952548795851,Corporate_Bonds,45842294.356791,0.12148217646869086,mock_generator,1.0
REPO_00001346,repo,50602,44448776.947470345,RUB,2024-12-30,2025-01-01,0.16455835781569905,REPO_CPTY_046,bank,2024-12-31,0.16455835781569905,OFZ,48329623.40826774,0.0873105342219828,mock_generator,1.0
REPO_00001347,repo,50601,732363450.6535809,RUB,2024-12-31,2025-01-30,0.16213323856974096,REPO_CPTY_047,bank,2024-12-31,0.16213323856974096,Corporate_Bonds,802505731.4183186,0.09577523387075204,mock_generator,1.0
REPO_00001348,repo,50601,412254.21242325736,USD,2024-12-31,2025-01-01,0.05645877206936751,REPO_CPTY_048,bank,2024-12-31,0.05645877206936751,OFZ,424070.5333687486,0.02866270516930356,mock_generator,1.0
REPO_00001349,repo,50601,178339.39687062256,USD,2024-12-31,2025-01-01,0.05842065398127733,REPO_CPTY_049,bank,2024-12-31,0.05842065398127733,OFZ,184659.29308670323,0.035437465456191246,mock_generator,1.0
REPO_00001350,repo,50601,29362909.705203593,RUB,2024-12-31,2025-01-01,0.16213153967516905,REPO_CPTY_000,bank,2024-12-31,0.16213153967516905,OFZ,31875011.756087527,0.08555358021751996,mock_generator,1.0
REPO_00001351,repo,50601,154955727.26946944,RUB,2024-12-31,2025-01-07,0.15839759257165892,REPO_CPTY_001,bank,2024-12-31,0.15839759257165892,Bank_Bonds,163129944.7838721,0.05275195475793938,mock_generator,1.0
REPO_00001352,repo,50602,2143978326.3409576,RUB,2024-12-31,2025-01-01,0.16330581098611355,REPO_CPTY_002,bank,2024-12-31,0.16330581098611355,OFZ,2218711598.8644323,0.03485728918305755,mock_generator,1.0
REPO_00001353,repo,50602,21065017.422425415,RUB,2024-12-31,2025-01-01,0.16137475094109363,REPO_CPTY_003,bank,2024-12-31,0.16137475094109363,Bank_Bonds,22844658.846099913,0.08448326379165126,mock_generator,1.0
REPO_00001354,repo,50602,1330603195.6365108,RUB,2024-12-31,2025-01-01,0.1604497241748547,REPO_CPTY_004,bank,2024-12-31,0.1604497241748547,OFZ,1407819853.3086238,0.05803131837149644,mock_generator,1.0
REPO_00001355,repo,50601,156187680.80022654,RUB,2024-12-25,2025-01-08,0.15722287178194164,REPO_CPTY_005,bank,2024-12-31,0.15722287178194164,OFZ,160316949.8569088,0.026437866517551135,mock_generator,1.0
REPO_00001356,repo,50602,1953350245.944489,RUB,2024-12-31,2025-01-01,0.1570309807941507,REPO_CPTY_006,bank,2024-12-31,0.1570309807941507,OFZ,2032448686.758743,0.04049373171988829,mock_generator,1.0
REPO_00001357,repo,50602,2047870302.6220198,RUB,2024-12-31,2025-01-01,0.15554695094671522,REPO_CPTY_007,bank,2024-12-31,0.15554695094671522,OFZ,2073961520.6715808,0.012740659413906542,mock_generator,1.0
REPO_00001358,repo,50602,72613387.72480246,RUB,2024-12-31,2025-01-01,0.1553293256503701,REPO_CPTY_008,bank,2024-12-31,0.1553293256503701,OFZ,77587190.03557463,0.06849704257873751,mock_generator,1.0
REPO_00001359,repo,50601,1363377737.6856482,RUB,2024-12-31,2025-01-01,0.15852742430467803,REPO_CPTY_009,bank,2024-12-31,0.15852742430467803,Corporate_Bonds,1554864332.8085182,0.1404501407276323,mock_generator,1.0
REPO_00001360,repo,50601,367808234.24422294,RUB,2024-12-31,2025-01-02,0.15714167700438975,REPO_CPTY_010,bank,2024-12-31,0.15714167700438975,Corporate_Bonds,390918689.8673098,0.06283289353370386,mock_generator,1.0
REPO_00001361,repo,50602,10541327.96796193,RUB,2024-12-31,2025-01-02,0.16276653185294573,REPO_CPTY_011,bank,2024-12-31,0.16276653185294573,OFZ,10956042.75825262,0.039341797499435206,mock_generator,1.0
REPO_00001362,repo,50601,95149504.6973358,RUB,2024-12-25,2025-01-08,0.16463439705391078,REPO_CPTY_012,bank,2024-12-31,0.16463439705391078,Bank_Bonds,99103800.12814707,0.041558760010255526,mock_generator,1.0
REPO_00001363,repo,50602,552095927.2439063,RUB,2024-12-31,2025-01-02,0.1590215510484661,REPO_CPTY_013,bank,2024-12-31,0.1590215510484661,OFZ,587429024.9459115,0.06399811329598096,mock_generator,1.0
REPO_00001364,repo,50601,13108797.486858666,RUB,2024-12-28,2025-01-04,0.16137538372994706,REPO_CPTY_014,bank,2024-12-31,0.16137538372994706,OFZ,13714743.175949562,0.04622435350750856,mock_generator,1.0
REPO_00001365,repo,50601,23194981.418696277,RUB,2024-12-31,2025-01-30,0.15521980422810294,REPO_CPTY_015,bank,2024-12-31,0.15521980422810294,Corporate_Bonds,26671306.006358743,0.149873997521739,mock_generator,1.0
REPO_00001366,repo,50602,74750367.21031642,RUB,2024-12-30,2025-01-01,0.1636822873051102,REPO_CPTY_016,bank,2024-12-31,0.1636822873051102,OFZ,79267863.52211365,0.060434436383260584,mock_generator,1.0
REPO_00001367,repo,50602,12453617.09546812,RUB,2024-12-31,2025-01-02,0.16422234925797574,REPO_CPTY_017,bank,2024-12-31,0.16422234925797574,Corporate_Bonds,13301573.524383077,0.06808916818419987,mock_generator,1.0
